Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/18/14,walking,walking,2014-09-18T00:06:56+02:00,2014-09-18T00:07:53+02:00,57,0.031,61,0
9/18/14,walking,walking,2014-09-18T09:16:51+02:00,2014-09-18T09:17:22+02:00,31,0.015,27,0
9/18/14,walking,walking,2014-09-18T11:44:46+02:00,2014-09-18T11:45:19+02:00,33,0.035,70,0
9/18/14,walking,walking,2014-09-18T12:13:21+02:00,2014-09-18T12:13:42+02:00,21,0.014,28,0
9/18/14,walking,walking,2014-09-18T13:11:09+02:00,2014-09-18T13:24:35+02:00,806,0.907,1210,0
9/18/14,walking,walking,2014-09-18T14:00:06+02:00,2014-09-18T14:02:28+02:00,142,0.140,187,0
9/18/14,walking,walking,2014-09-18T15:05:43+02:00,2014-09-18T15:05:46+02:00,3,0.002,4,0
9/18/14,walking,walking,2014-09-18T16:46:51+02:00,2014-09-18T16:46:54+02:00,3,0.002,4,0
9/18/14,walking,walking,2014-09-18T17:08:44+02:00,2014-09-18T17:09:33+02:00,49,0.028,57,0
9/18/14,walking,walking,2014-09-18T17:21:25+02:00,2014-09-18T17:25:34+02:00,249,0.378,462,0
9/18/14,walking,walking,2014-09-18T17:25:34+02:00,2014-09-18T17:26:44+02:00,70,0.053,106,0
9/18/14,transport,transport,2014-09-18T17:40:24+02:00,2014-09-18T17:47:29+02:00,425,2.035,0,0
9/18/14,walking,walking,2014-09-18T17:47:35+02:00,2014-09-18T17:51:27+02:00,232,0.288,384,0
9/18/14,walking,walking,2014-09-18T18:00:08+02:00,2014-09-18T18:08:28+02:00,500,0.576,767,0
9/18/14,walking,walking,2014-09-18T18:40:15+02:00,2014-09-18T18:46:19+02:00,364,0.500,552,0
9/18/14,walking,walking,2014-09-18T18:46:21+02:00,2014-09-18T18:48:29+02:00,128,0.123,164,0
9/18/14,walking,walking,2014-09-18T19:00:00+02:00,2014-09-18T19:07:14+02:00,434,0.471,629,0
9/18/14,walking,walking,2014-09-18T19:27:23+02:00,2014-09-18T19:31:05+02:00,222,0.176,252,0
9/18/14,walking,walking,2014-09-18T19:31:12+02:00,2014-09-18T19:38:35+02:00,443,0.443,591,0
9/18/14,walking,walking,2014-09-18T20:00:00+02:00,2014-09-18T20:00:25+02:00,25,0.016,33,0
9/18/14,walking,walking,2014-09-18T20:00:26+02:00,2014-09-18T20:09:06+02:00,520,0.492,865,0
9/18/14,walking,walking,2014-09-18T20:09:06+02:00,2014-09-18T20:09:31+02:00,25,0.017,34,0
9/18/14,transport,transport,2014-09-18T20:20:08+02:00,2014-09-18T20:21:46+02:00,98,0.657,0,0
9/18/14,walking,walking,2014-09-18T20:21:46+02:00,2014-09-18T20:23:48+02:00,122,0.227,201,0
9/18/14,walking,walking,2014-09-18T20:23:58+02:00,2014-09-18T20:28:14+02:00,256,0.296,394,0
9/18/14,walking,walking,2014-09-18T20:37:38+02:00,2014-09-18T20:41:27+02:00,229,0.465,388,0
9/18/14,walking,walking,2014-09-18T20:41:27+02:00,2014-09-18T20:46:32+02:00,305,0.386,515,0
9/18/14,walking,walking,2014-09-18T21:17:30+02:00,2014-09-18T21:17:39+02:00,9,0.006,12,0
9/18/14,walking,walking,2014-09-18T22:12:13+02:00,2014-09-18T22:14:36+02:00,143,0.144,192,0
9/18/14,walking,walking,2014-09-18T22:34:45+02:00,2014-09-18T22:39:00+02:00,255,0.252,303,0
9/18/14,walking,walking,2014-09-18T22:39:00+02:00,2014-09-18T22:39:24+02:00,24,0.017,33,0
9/18/14,walking,walking,2014-09-18T23:09:51+02:00,2014-09-18T23:09:54+02:00,3,0.002,4,0
9/18/14,walking,walking,2014-09-18T23:10:03+02:00,2014-09-18T23:15:49+02:00,346,0.203,405,0
9/18/14,walking,walking,2014-09-18T23:16:03+02:00,2014-09-18T23:16:04+02:00,1,0.001,1,0
