Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/11/14,walking,walking,2014-07-11T09:37:13+02:00,2014-07-11T09:37:24+02:00,11,0.007,14,0
7/11/14,walking,walking,2014-07-11T09:38:06+02:00,2014-07-11T09:45:36+02:00,450,0.370,648,0
7/11/14,walking,walking,2014-07-11T09:52:07+02:00,2014-07-11T09:52:40+02:00,33,0.027,53,0
7/11/14,walking,walking,2014-07-11T09:54:27+02:00,2014-07-11T10:05:35+02:00,668,0.864,1019,0
7/11/14,walking,walking,2014-07-11T10:05:34+02:00,2014-07-11T10:05:47+02:00,13,0.011,22,0
7/11/14,walking,walking,2014-07-11T13:22:20+02:00,2014-07-11T13:22:51+02:00,31,0.023,46,0
7/11/14,walking,walking,2014-07-11T13:22:51+02:00,2014-07-11T13:34:54+02:00,723,0.500,1000,0
7/11/14,transport,transport,2014-07-11T13:34:53+02:00,2014-07-11T13:41:29+02:00,396,0.690,0,0
7/11/14,walking,walking,2014-07-11T13:41:29+02:00,2014-07-11T13:48:26+02:00,417,0.392,676,0
7/11/14,walking,walking,2014-07-11T13:58:50+02:00,2014-07-11T14:13:42+02:00,892,0.659,1317,0
7/11/14,walking,walking,2014-07-11T14:13:41+02:00,2014-07-11T14:13:58+02:00,17,0.012,23,0
7/11/14,walking,walking,2014-07-11T15:10:20+02:00,2014-07-11T15:10:51+02:00,31,0.019,38,0
7/11/14,walking,walking,2014-07-11T15:53:45+02:00,2014-07-11T16:06:22+02:00,757,0.812,1186,0
7/11/14,walking,walking,2014-07-11T16:06:22+02:00,2014-07-11T16:07:39+02:00,77,0.039,62,0
7/11/14,walking,walking,2014-07-11T20:49:52+02:00,2014-07-11T20:51:09+02:00,77,0.075,150,0
7/11/14,walking,walking,2014-07-11T21:04:33+02:00,2014-07-11T21:06:56+02:00,143,0.134,179,0
