Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/6/14,walking,walking,2014-10-06T08:25:05+02:00,2014-10-06T08:25:18+02:00,13,0.009,18,0
10/6/14,walking,walking,2014-10-06T10:39:18+02:00,2014-10-06T10:40:17+02:00,59,0.040,80,0
10/6/14,walking,walking,2014-10-06T11:13:39+02:00,2014-10-06T11:13:47+02:00,8,0.005,10,0
10/6/14,walking,walking,2014-10-06T11:13:47+02:00,2014-10-06T11:18:27+02:00,280,0.347,499,0
10/6/14,transport,transport,2014-10-06T11:18:27+02:00,2014-10-06T11:27:07+02:00,520,0.925,0,0
10/6/14,walking,walking,2014-10-06T11:27:07+02:00,2014-10-06T11:32:15+02:00,308,0.251,422,0
10/6/14,walking,walking,2014-10-06T12:18:20+02:00,2014-10-06T12:18:30+02:00,10,0.008,17,0
10/6/14,walking,walking,2014-10-06T12:41:54+02:00,2014-10-06T12:47:59+02:00,365,0.415,600,0
10/6/14,walking,walking,2014-10-06T12:47:58+02:00,2014-10-06T12:51:59+02:00,241,0.278,370,0
10/6/14,walking,walking,2014-10-06T13:00:00+02:00,2014-10-06T13:00:40+02:00,40,0.024,49,0
10/6/14,walking,walking,2014-10-06T13:07:10+02:00,2014-10-06T13:13:09+02:00,359,0.719,600,0
10/6/14,walking,walking,2014-10-06T13:13:39+02:00,2014-10-06T13:14:18+02:00,39,0.023,45,0
10/6/14,walking,walking,2014-10-06T15:08:02+02:00,2014-10-06T15:08:37+02:00,35,0.018,36,0
10/6/14,walking,walking,2014-10-06T17:05:04+02:00,2014-10-06T17:05:06+02:00,2,0.002,3,0
10/6/14,walking,walking,2014-10-06T19:27:45+02:00,2014-10-06T19:28:14+02:00,29,0.022,44,0
10/6/14,walking,walking,2014-10-06T20:24:07+02:00,2014-10-06T20:24:43+02:00,36,0.019,38,0
10/6/14,walking,walking,2014-10-06T21:24:35+02:00,2014-10-06T21:32:05+02:00,450,0.484,646,0
10/6/14,walking,walking,2014-10-06T23:34:46+02:00,2014-10-06T23:34:51+02:00,5,0.003,6,0
