Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/24/14,walking,walking,2014-07-24T03:09:31+02:00,2014-07-24T03:09:34+02:00,3,0.002,4,0
7/24/14,walking,walking,2014-07-24T04:05:40+02:00,2014-07-24T04:06:01+02:00,21,0.013,25,0
7/24/14,walking,walking,2014-07-24T11:11:44+02:00,2014-07-24T11:11:46+02:00,2,0.002,3,0
7/24/14,walking,walking,2014-07-24T12:50:46+02:00,2014-07-24T12:50:48+02:00,2,0.002,3,0
7/24/14,walking,walking,2014-07-24T14:56:59+02:00,2014-07-24T14:57:17+02:00,18,0.009,16,0
7/24/14,walking,walking,2014-07-24T15:02:44+02:00,2014-07-24T15:03:14+02:00,30,0.015,30,0
7/24/14,walking,walking,2014-07-24T17:00:38+02:00,2014-07-24T17:00:40+02:00,2,0.002,3,0
7/24/14,walking,walking,2014-07-24T19:43:19+02:00,2014-07-24T19:43:49+02:00,30,0.015,30,0
7/24/14,walking,walking,2014-07-24T20:28:59+02:00,2014-07-24T20:32:58+02:00,239,0.287,383,0
7/24/14,walking,walking,2014-07-24T22:55:29+02:00,2014-07-24T22:55:30+02:00,1,0.001,1,0
7/24/14,walking,walking,2014-07-24T23:07:04+02:00,2014-07-24T23:07:06+02:00,2,0.001,2,0
