Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/18/14,walking,walking,2014-10-18T00:06:16+02:00,2014-10-18T00:09:50+02:00,214,0.215,286,0
10/18/14,walking,walking,2014-10-18T10:31:51+02:00,2014-10-18T10:32:11+02:00,20,0.013,26,0
10/18/14,walking,walking,2014-10-18T11:01:23+02:00,2014-10-18T11:03:03+02:00,100,0.070,140,0
10/18/14,transport,transport,2014-10-18T11:12:17+02:00,2014-10-18T11:14:38+02:00,141,0.499,0,0
10/18/14,walking,walking,2014-10-18T11:14:39+02:00,2014-10-18T11:18:56+02:00,257,0.261,347,0
10/18/14,cycling,cycling,2014-10-18T11:26:42+02:00,2014-10-18T11:29:31+02:00,169,0.527,0,0
10/18/14,walking,walking,2014-10-18T11:29:31+02:00,2014-10-18T11:30:54+02:00,83,0.060,120,0
10/18/14,walking,walking,2014-10-18T12:33:04+02:00,2014-10-18T12:33:29+02:00,25,0.017,33,0
10/18/14,walking,walking,2014-10-18T14:05:30+02:00,2014-10-18T14:06:50+02:00,80,0.055,110,0
10/18/14,walking,walking,2014-10-18T15:48:32+02:00,2014-10-18T15:49:34+02:00,62,0.037,73,0
10/18/14,walking,walking,2014-10-18T16:05:15+02:00,2014-10-18T16:06:23+02:00,68,0.046,91,0
10/18/14,walking,walking,2014-10-18T18:42:06+02:00,2014-10-18T18:42:37+02:00,31,0.016,31,0
10/18/14,walking,walking,2014-10-18T19:10:13+02:00,2014-10-18T19:10:15+02:00,2,0.001,2,0
10/18/14,walking,walking,2014-10-18T21:51:58+02:00,2014-10-18T21:52:00+02:00,2,0.001,2,0
10/18/14,walking,walking,2014-10-18T23:51:17+02:00,2014-10-18T23:51:47+02:00,30,0.020,41,0
