Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
8/1/14,walking,walking,2014-08-01T08:27:19+02:00,2014-08-01T08:28:26+02:00,67,0.045,90,0
8/1/14,walking,walking,2014-08-01T08:30:04+02:00,2014-08-01T08:35:19+02:00,315,0.358,542,0
8/1/14,walking,walking,2014-08-01T08:35:27+02:00,2014-08-01T08:35:28+02:00,1,0.001,1,0
8/1/14,transport,transport,2014-08-01T08:39:29+02:00,2014-08-01T08:55:01+02:00,932,3.537,0,0
8/1/14,walking,walking,2014-08-01T08:55:02+02:00,2014-08-01T09:02:49+02:00,467,0.622,835,0
8/1/14,walking,walking,2014-08-01T09:02:48+02:00,2014-08-01T09:06:48+02:00,240,0.199,398,0
8/1/14,walking,walking,2014-08-01T09:07:28+02:00,2014-08-01T09:07:33+02:00,5,0.004,7,0
8/1/14,walking,walking,2014-08-01T13:22:58+02:00,2014-08-01T13:23:36+02:00,38,0.021,41,0
8/1/14,walking,walking,2014-08-01T13:24:48+02:00,2014-08-01T13:35:33+02:00,645,0.474,896,0
8/1/14,walking,walking,2014-08-01T13:39:00+02:00,2014-08-01T13:39:46+02:00,46,0.026,52,0
8/1/14,transport,transport,2014-08-01T13:40:05+02:00,2014-08-01T13:54:55+02:00,890,3.609,0,0
8/1/14,walking,walking,2014-08-01T13:54:55+02:00,2014-08-01T14:03:31+02:00,516,0.550,781,0
8/1/14,walking,walking,2014-08-01T14:03:31+02:00,2014-08-01T14:04:17+02:00,46,0.034,67,0
