Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/1/14,walking,walking,2014-10-01T00:08:41+02:00,2014-10-01T00:08:50+02:00,9,0.006,12,0
10/1/14,walking,walking,2014-10-01T10:29:43+02:00,2014-10-01T10:29:52+02:00,9,0.006,12,0
10/1/14,walking,walking,2014-10-01T12:09:00+02:00,2014-10-01T12:09:10+02:00,10,0.007,13,0
10/1/14,walking,walking,2014-10-01T13:35:15+02:00,2014-10-01T13:35:21+02:00,6,0.004,8,0
10/1/14,walking,walking,2014-10-01T14:07:08+02:00,2014-10-01T14:07:13+02:00,5,0.004,7,0
10/1/14,walking,walking,2014-10-01T15:30:29+02:00,2014-10-01T15:30:35+02:00,6,0.005,10,0
10/1/14,walking,walking,2014-10-01T16:11:04+02:00,2014-10-01T16:11:26+02:00,22,0.016,31,0
10/1/14,walking,walking,2014-10-01T17:21:12+02:00,2014-10-01T17:22:12+02:00,60,0.035,70,0
10/1/14,walking,walking,2014-10-01T19:32:10+02:00,2014-10-01T19:32:49+02:00,39,0.031,62,0
10/1/14,walking,walking,2014-10-01T20:29:46+02:00,2014-10-01T20:30:09+02:00,23,0.015,30,0
10/1/14,walking,walking,2014-10-01T21:02:14+02:00,2014-10-01T21:02:52+02:00,38,0.029,58,0
10/1/14,walking,walking,2014-10-01T22:00:03+02:00,2014-10-01T22:02:56+02:00,173,0.177,236,0
10/1/14,walking,walking,2014-10-01T23:15:53+02:00,2014-10-01T23:16:42+02:00,49,0.033,66,0
