Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/14/14,walking,walking,2014-07-14T00:02:28+02:00,2014-07-14T00:02:34+02:00,6,0.004,8,0
7/14/14,walking,walking,2014-07-14T00:15:11+02:00,2014-07-14T00:27:53+02:00,762,0.606,1211,0
7/14/14,transport,transport,2014-07-14T00:27:52+02:00,2014-07-14T00:36:12+02:00,500,1.511,0,0
7/14/14,walking,walking,2014-07-14T00:36:12+02:00,2014-07-14T00:40:31+02:00,259,0.410,466,0
7/14/14,walking,walking,2014-07-14T00:40:31+02:00,2014-07-14T00:41:17+02:00,46,0.040,79,0
7/14/14,walking,walking,2014-07-14T09:09:34+02:00,2014-07-14T09:10:33+02:00,59,0.032,65,0
7/14/14,walking,walking,2014-07-14T11:13:03+02:00,2014-07-14T11:13:16+02:00,13,0.009,17,0
7/14/14,walking,walking,2014-07-14T11:14:23+02:00,2014-07-14T11:20:21+02:00,358,0.366,581,0
7/14/14,transport,transport,2014-07-14T11:20:21+02:00,2014-07-14T11:27:24+02:00,423,0.924,0,0
7/14/14,walking,walking,2014-07-14T11:27:24+02:00,2014-07-14T11:33:30+02:00,366,0.488,693,0
7/14/14,walking,walking,2014-07-14T11:33:30+02:00,2014-07-14T11:33:56+02:00,26,0.017,34,0
7/14/14,walking,walking,2014-07-14T13:16:30+02:00,2014-07-14T13:25:04+02:00,514,0.437,874,0
7/14/14,transport,transport,2014-07-14T13:25:03+02:00,2014-07-14T13:27:59+02:00,176,0.940,0,0
7/14/14,walking,walking,2014-07-14T13:28:00+02:00,2014-07-14T13:34:41+02:00,401,0.328,655,0
7/14/14,walking,walking,2014-07-14T13:34:41+02:00,2014-07-14T13:35:36+02:00,55,0.036,73,0
7/14/14,walking,walking,2014-07-14T15:19:57+02:00,2014-07-14T15:20:00+02:00,3,0.002,4,0
7/14/14,walking,walking,2014-07-14T18:57:40+02:00,2014-07-14T18:57:54+02:00,14,0.010,19,0
7/14/14,walking,walking,2014-07-14T22:10:38+02:00,2014-07-14T22:10:46+02:00,8,0.006,11,0
