Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/26/14,walking,walking,2014-09-26T05:06:49+02:00,2014-09-26T05:06:51+02:00,2,0.001,2,0
9/26/14,walking,walking,2014-09-26T12:47:09+02:00,2014-09-26T12:47:13+02:00,4,0.003,5,0
9/26/14,walking,walking,2014-09-26T14:50:42+02:00,2014-09-26T14:51:12+02:00,30,0.015,30,0
9/26/14,walking,walking,2014-09-26T15:16:04+02:00,2014-09-26T15:20:39+02:00,275,0.318,424,0
9/26/14,walking,walking,2014-09-26T16:37:17+02:00,2014-09-26T16:37:51+02:00,34,0.018,35,0
9/26/14,walking,walking,2014-09-26T17:28:39+02:00,2014-09-26T17:29:48+02:00,69,0.048,96,0
9/26/14,walking,walking,2014-09-26T17:30:37+02:00,2014-09-26T17:40:21+02:00,584,0.704,1033,0
9/26/14,walking,walking,2014-09-26T19:28:19+02:00,2014-09-26T19:28:32+02:00,13,0.009,17,0
9/26/14,walking,walking,2014-09-26T19:29:19+02:00,2014-09-26T19:41:59+02:00,760,0.750,1142,0
9/26/14,walking,walking,2014-09-26T19:42:11+02:00,2014-09-26T19:42:28+02:00,17,0.012,23,0
9/26/14,walking,walking,2014-09-26T23:09:07+02:00,2014-09-26T23:13:31+02:00,264,0.306,407,0
