Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/19/14,walking,walking,2014-10-19T07:00:33+02:00,2014-10-19T07:02:34+02:00,121,0.123,165,0
10/19/14,walking,walking,2014-10-19T08:00:36+02:00,2014-10-19T08:02:46+02:00,130,0.123,164,0
10/19/14,walking,walking,2014-10-19T10:25:59+02:00,2014-10-19T10:26:16+02:00,17,0.012,23,0
10/19/14,walking,walking,2014-10-19T11:00:10+02:00,2014-10-19T11:03:27+02:00,197,0.204,272,0
10/19/14,walking,walking,2014-10-19T14:56:40+02:00,2014-10-19T14:56:43+02:00,3,0.002,4,0
10/19/14,walking,walking,2014-10-19T15:43:41+02:00,2014-10-19T15:44:15+02:00,34,0.023,45,0
10/19/14,walking,walking,2014-10-19T16:06:17+02:00,2014-10-19T16:06:27+02:00,10,0.007,13,0
10/19/14,walking,walking,2014-10-19T16:18:18+02:00,2014-10-19T16:27:17+02:00,539,0.592,896,0
10/19/14,walking,walking,2014-10-19T16:27:17+02:00,2014-10-19T16:28:23+02:00,66,0.045,91,0
10/19/14,transport,transport,2014-10-19T16:40:13+02:00,2014-10-19T16:54:46+02:00,873,3.775,0,0
10/19/14,walking,walking,2014-10-19T16:54:46+02:00,2014-10-19T16:56:52+02:00,126,0.229,191,0
10/19/14,transport,transport,2014-10-19T16:56:52+02:00,2014-10-19T17:00:37+02:00,225,0.421,0,0
10/19/14,walking,walking,2014-10-19T17:00:41+02:00,2014-10-19T17:02:33+02:00,112,0.094,188,0
10/19/14,walking,walking,2014-10-19T17:22:09+02:00,2014-10-19T17:24:17+02:00,128,0.199,166,0
10/19/14,transport,transport,2014-10-19T17:24:16+02:00,2014-10-19T18:24:22+02:00,3606,40.546,0,0
10/19/14,walking,walking,2014-10-19T18:24:22+02:00,2014-10-19T18:47:56+02:00,1414,2.037,2412,0
10/19/14,walking,walking,2014-10-19T18:47:55+02:00,2014-10-19T18:50:24+02:00,149,0.167,223,0
10/19/14,walking,walking,2014-10-19T19:05:52+02:00,2014-10-19T19:13:56+02:00,484,0.468,624,0
10/19/14,walking,walking,2014-10-19T20:00:51+02:00,2014-10-19T20:01:38+02:00,47,0.031,62,0
10/19/14,walking,walking,2014-10-19T21:43:19+02:00,2014-10-19T21:45:18+02:00,119,0.078,155,0
10/19/14,walking,walking,2014-10-19T22:00:34+02:00,2014-10-19T22:04:28+02:00,234,0.247,329,0
10/19/14,walking,walking,2014-10-19T23:24:49+02:00,2014-10-19T23:31:43+02:00,414,0.467,623,0
