Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/13/14,walking,walking,2014-09-13T01:08:32+02:00,2014-09-13T01:09:35+02:00,63,0.032,64,0
9/13/14,walking,walking,2014-09-13T14:22:25+02:00,2014-09-13T14:23:17+02:00,52,0.040,80,0
9/13/14,walking,walking,2014-09-13T14:23:59+02:00,2014-09-13T14:27:37+02:00,218,0.199,366,0
9/13/14,walking,walking,2014-09-13T14:27:38+02:00,2014-09-13T14:27:50+02:00,12,0.009,17,0
9/13/14,walking,walking,2014-09-13T15:01:51+02:00,2014-09-13T15:03:04+02:00,73,0.046,91,0
9/13/14,walking,walking,2014-09-13T15:37:12+02:00,2014-09-13T15:40:26+02:00,194,0.189,317,0
9/13/14,walking,walking,2014-09-13T15:40:26+02:00,2014-09-13T15:40:27+02:00,1,0.001,1,0
9/13/14,walking,walking,2014-09-13T16:16:59+02:00,2014-09-13T16:17:04+02:00,5,0.004,7,0
9/13/14,walking,walking,2014-09-13T17:20:04+02:00,2014-09-13T17:20:18+02:00,14,0.010,19,0
9/13/14,walking,walking,2014-09-13T19:21:38+02:00,2014-09-13T19:22:12+02:00,34,0.017,30,0
9/13/14,walking,walking,2014-09-13T20:22:29+02:00,2014-09-13T20:22:32+02:00,3,0.002,4,0
9/13/14,walking,walking,2014-09-13T21:34:17+02:00,2014-09-13T21:34:47+02:00,30,0.015,30,0
