Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
11/9/14,walking,walking,2014-11-09T00:02:04+01:00,2014-11-09T00:08:17+01:00,373,0.372,496,0
11/9/14,walking,walking,2014-11-09T08:05:03+01:00,2014-11-09T08:06:03+01:00,60,0.035,71,0
11/9/14,walking,walking,2014-11-09T09:27:59+01:00,2014-11-09T09:28:29+01:00,30,0.015,20,0
11/9/14,walking,walking,2014-11-09T11:28:14+01:00,2014-11-09T11:28:44+01:00,30,0.015,30,0
11/9/14,walking,walking,2014-11-09T13:27:20+01:00,2014-11-09T13:28:12+01:00,52,0.042,84,0
11/9/14,walking,walking,2014-11-09T17:13:08+01:00,2014-11-09T17:15:03+01:00,115,0.062,124,0
11/9/14,walking,walking,2014-11-09T18:15:20+01:00,2014-11-09T18:19:47+01:00,267,0.285,380,0
11/9/14,walking,walking,2014-11-09T20:13:00+01:00,2014-11-09T20:14:12+01:00,72,0.036,58,0
11/9/14,walking,walking,2014-11-09T21:11:25+01:00,2014-11-09T21:11:37+01:00,12,0.008,16,0
11/9/14,walking,walking,2014-11-09T22:07:14+01:00,2014-11-09T22:07:45+01:00,31,0.019,38,0
11/9/14,walking,walking,2014-11-09T23:39:45+01:00,2014-11-09T23:39:58+01:00,13,0.009,17,0
11/9/14,walking,walking,2014-11-09T23:45:43+01:00,2014-11-09T23:48:42+01:00,179,0.199,240,0
