Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/21/14,walking,walking,2014-10-21T08:01:35+02:00,2014-10-21T08:02:06+02:00,31,0.019,37,0
10/21/14,walking,walking,2014-10-21T10:45:10+02:00,2014-10-21T10:52:21+02:00,431,0.619,825,0
10/21/14,walking,walking,2014-10-21T11:00:00+02:00,2014-10-21T11:12:49+02:00,769,0.994,1325,0
10/21/14,walking,walking,2014-10-21T12:22:17+02:00,2014-10-21T12:33:16+02:00,659,0.813,1084,0
10/21/14,walking,walking,2014-10-21T13:00:00+02:00,2014-10-21T13:11:44+02:00,704,0.944,1258,0
10/21/14,walking,walking,2014-10-21T15:18:53+02:00,2014-10-21T15:31:42+02:00,769,0.962,1283,0
10/21/14,walking,walking,2014-10-21T18:05:08+02:00,2014-10-21T18:05:32+02:00,24,0.017,33,0
10/21/14,walking,walking,2014-10-21T19:38:59+02:00,2014-10-21T19:39:01+02:00,2,0.002,3,0
10/21/14,walking,walking,2014-10-21T20:04:05+02:00,2014-10-21T20:07:05+02:00,180,0.231,307,0
10/21/14,walking,walking,2014-10-21T21:26:11+02:00,2014-10-21T21:26:53+02:00,42,0.028,56,0
10/21/14,walking,walking,2014-10-21T22:11:31+02:00,2014-10-21T22:13:15+02:00,104,0.071,141,0
10/21/14,walking,walking,2014-10-21T23:06:15+02:00,2014-10-21T23:11:50+02:00,335,0.375,500,0
