Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/10/14,walking,walking,2014-07-10T00:01:17+02:00,2014-07-10T00:02:16+02:00,59,0.033,66,0
7/10/14,walking,walking,2014-07-10T00:46:20+02:00,2014-07-10T00:49:56+02:00,216,0.210,340,0
7/10/14,walking,walking,2014-07-10T08:05:20+02:00,2014-07-10T08:05:50+02:00,30,0.015,30,0
7/10/14,walking,walking,2014-07-10T10:18:12+02:00,2014-07-10T10:18:19+02:00,7,0.003,7,0
7/10/14,walking,walking,2014-07-10T10:18:23+02:00,2014-07-10T10:23:11+02:00,288,0.390,424,0
7/10/14,transport,transport,2014-07-10T10:23:11+02:00,2014-07-10T10:26:41+02:00,210,0.839,0,0
7/10/14,walking,walking,2014-07-10T10:26:41+02:00,2014-07-10T10:33:19+02:00,398,0.565,713,0
7/10/14,walking,walking,2014-07-10T10:33:19+02:00,2014-07-10T10:35:53+02:00,154,0.182,243,0
7/10/14,walking,walking,2014-07-10T10:55:18+02:00,2014-07-10T10:59:34+02:00,256,0.425,453,0
7/10/14,transport,transport,2014-07-10T10:59:34+02:00,2014-07-10T11:04:59+02:00,325,0.911,0,0
7/10/14,walking,walking,2014-07-10T11:04:58+02:00,2014-07-10T11:10:03+02:00,305,0.328,582,0
7/10/14,walking,walking,2014-07-10T11:10:03+02:00,2014-07-10T11:10:50+02:00,47,0.036,71,0
7/10/14,walking,walking,2014-07-10T13:06:04+02:00,2014-07-10T13:06:19+02:00,15,0.010,20,0
7/10/14,walking,walking,2014-07-10T13:06:50+02:00,2014-07-10T13:21:45+02:00,895,1.256,1596,0
7/10/14,running,running,2014-07-10T13:21:46+02:00,2014-07-10T13:23:47+02:00,121,0.418,319,0
7/10/14,walking,walking,2014-07-10T13:23:47+02:00,2014-07-10T13:32:20+02:00,513,0.641,791,0
7/10/14,transport,transport,2014-07-10T13:32:20+02:00,2014-07-10T13:51:27+02:00,1147,16.984,0,0
7/10/14,walking,walking,2014-07-10T13:51:27+02:00,2014-07-10T14:04:19+02:00,772,1.026,1361,0
7/10/14,walking,walking,2014-07-10T14:04:21+02:00,2014-07-10T14:05:21+02:00,60,0.040,80,0
7/10/14,walking,walking,2014-07-10T14:58:07+02:00,2014-07-10T15:09:23+02:00,676,1.315,1283,0
7/10/14,transport,transport,2014-07-10T15:09:23+02:00,2014-07-10T15:24:11+02:00,888,14.312,0,0
7/10/14,walking,walking,2014-07-10T15:24:10+02:00,2014-07-10T15:50:44+02:00,1594,2.441,2756,0
7/10/14,walking,walking,2014-07-10T15:56:03+02:00,2014-07-10T15:59:27+02:00,204,0.184,369,0
7/10/14,walking,walking,2014-07-10T15:59:27+02:00,2014-07-10T15:59:42+02:00,15,0.011,21,0
7/10/14,walking,walking,2014-07-10T16:00:09+02:00,2014-07-10T16:06:21+02:00,372,0.500,667,0
7/10/14,walking,walking,2014-07-10T17:26:15+02:00,2014-07-10T17:26:17+02:00,2,0.001,2,0
7/10/14,walking,walking,2014-07-10T20:26:01+02:00,2014-07-10T20:26:31+02:00,30,0.015,30,0
7/10/14,walking,walking,2014-07-10T21:01:54+02:00,2014-07-10T21:02:45+02:00,51,0.033,67,0
7/10/14,walking,walking,2014-07-10T22:19:55+02:00,2014-07-10T22:20:31+02:00,36,0.019,38,0
