Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
8/12/14,walking,walking,2014-08-12T01:58:15+02:00,2014-08-12T01:58:45+02:00,30,0.015,30,0
8/12/14,walking,walking,2014-08-12T08:40:30+02:00,2014-08-12T08:40:46+02:00,16,0.011,21,0
8/12/14,walking,walking,2014-08-12T08:48:59+02:00,2014-08-12T08:53:54+02:00,295,0.366,535,0
8/12/14,walking,walking,2014-08-12T08:53:55+02:00,2014-08-12T08:54:15+02:00,20,0.013,27,0
8/12/14,walking,walking,2014-08-12T09:00:17+02:00,2014-08-12T09:00:36+02:00,19,0.010,17,0
8/12/14,transport,transport,2014-08-12T09:12:17+02:00,2014-08-12T09:26:36+02:00,859,3.586,0,0
8/12/14,walking,walking,2014-08-12T09:26:37+02:00,2014-08-12T09:33:18+02:00,401,0.444,748,0
8/12/14,walking,walking,2014-08-12T09:33:17+02:00,2014-08-12T09:34:17+02:00,60,0.069,107,0
8/12/14,walking,walking,2014-08-12T09:34:17+02:00,2014-08-12T09:34:24+02:00,7,0.005,10,0
8/12/14,walking,walking,2014-08-12T12:31:17+02:00,2014-08-12T12:36:59+02:00,342,0.301,602,0
8/12/14,walking,walking,2014-08-12T12:37:12+02:00,2014-08-12T12:37:48+02:00,36,0.024,48,0
8/12/14,transport,transport,2014-08-12T12:49:15+02:00,2014-08-12T13:02:07+02:00,772,3.951,0,0
8/12/14,walking,walking,2014-08-12T13:02:20+02:00,2014-08-12T13:03:19+02:00,59,0.052,103,0
8/12/14,walking,walking,2014-08-12T13:09:22+02:00,2014-08-12T13:15:23+02:00,361,0.450,649,0
8/12/14,walking,walking,2014-08-12T13:15:32+02:00,2014-08-12T13:15:57+02:00,25,0.014,28,0
8/12/14,walking,walking,2014-08-12T13:52:33+02:00,2014-08-12T14:10:18+02:00,1065,1.661,2071,0
8/12/14,walking,walking,2014-08-12T14:10:24+02:00,2014-08-12T14:15:45+02:00,321,0.370,493,0
8/12/14,walking,walking,2014-08-12T15:42:13+02:00,2014-08-12T15:42:25+02:00,12,0.009,18,0
8/12/14,walking,walking,2014-08-12T15:42:24+02:00,2014-08-12T15:51:30+02:00,546,0.740,916,0
8/12/14,walking,walking,2014-08-12T15:55:11+02:00,2014-08-12T16:01:26+02:00,375,0.666,641,0
8/12/14,walking,walking,2014-08-12T21:01:45+02:00,2014-08-12T21:02:49+02:00,64,0.038,75,0
8/12/14,walking,walking,2014-08-12T21:15:11+02:00,2014-08-12T21:20:19+02:00,308,0.249,498,0
8/12/14,walking,walking,2014-08-12T21:20:34+02:00,2014-08-12T21:20:38+02:00,4,0.003,5,0
8/12/14,walking,walking,2014-08-12T22:12:09+02:00,2014-08-12T22:12:33+02:00,24,0.016,32,0
8/12/14,walking,walking,2014-08-12T22:13:56+02:00,2014-08-12T22:16:33+02:00,157,0.154,256,0
8/12/14,walking,walking,2014-08-12T22:16:33+02:00,2014-08-12T22:17:13+02:00,40,0.028,56,0
