Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/11/14,walking,walking,2014-10-11T01:22:58+02:00,2014-10-11T01:23:00+02:00,2,0.001,2,0
10/11/14,walking,walking,2014-10-11T10:59:50+02:00,2014-10-11T10:59:51+02:00,1,0.001,1,0
10/11/14,walking,walking,2014-10-11T11:15:04+02:00,2014-10-11T11:22:03+02:00,419,0.462,616,0
10/11/14,walking,walking,2014-10-11T12:00:00+02:00,2014-10-11T12:00:40+02:00,40,0.030,60,0
10/11/14,walking,walking,2014-10-11T13:03:06+02:00,2014-10-11T13:07:10+02:00,244,0.324,432,0
10/11/14,walking,walking,2014-10-11T14:12:24+02:00,2014-10-11T14:12:52+02:00,28,0.015,31,0
10/11/14,walking,walking,2014-10-11T17:41:10+02:00,2014-10-11T17:41:20+02:00,10,0.007,14,0
10/11/14,walking,walking,2014-10-11T18:06:51+02:00,2014-10-11T18:08:20+02:00,89,0.063,125,0
10/11/14,walking,walking,2014-10-11T18:09:34+02:00,2014-10-11T18:16:14+02:00,400,0.469,629,0
10/11/14,walking,walking,2014-10-11T18:16:48+02:00,2014-10-11T18:20:01+02:00,193,0.193,257,0
10/11/14,walking,walking,2014-10-11T18:40:30+02:00,2014-10-11T18:47:11+02:00,401,0.428,727,0
10/11/14,walking,walking,2014-10-11T18:47:11+02:00,2014-10-11T18:51:44+02:00,273,0.276,368,0
10/11/14,walking,walking,2014-10-11T19:00:00+02:00,2014-10-11T19:05:59+02:00,359,0.348,463,0
10/11/14,walking,walking,2014-10-11T20:08:59+02:00,2014-10-11T20:16:07+02:00,428,0.429,572,0
10/11/14,walking,walking,2014-10-11T21:00:13+02:00,2014-10-11T21:02:08+02:00,115,0.075,150,0
10/11/14,walking,walking,2014-10-11T22:41:56+02:00,2014-10-11T22:46:53+02:00,297,0.310,413,0
