Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/17/14,walking,walking,2014-09-17T00:01:04+02:00,2014-09-17T00:01:06+02:00,2,0.001,2,0
9/17/14,walking,walking,2014-09-17T10:59:46+02:00,2014-09-17T11:00:01+02:00,15,0.009,19,0
9/17/14,walking,walking,2014-09-17T13:06:49+02:00,2014-09-17T13:08:29+02:00,100,0.063,125,0
9/17/14,walking,walking,2014-09-17T15:36:55+02:00,2014-09-17T15:36:59+02:00,4,0.003,5,0
9/17/14,walking,walking,2014-09-17T19:17:09+02:00,2014-09-17T19:17:18+02:00,9,0.006,12,0
9/17/14,walking,walking,2014-09-17T20:43:12+02:00,2014-09-17T20:43:51+02:00,39,0.021,42,0
9/17/14,walking,walking,2014-09-17T21:06:24+02:00,2014-09-17T21:06:29+02:00,5,0.004,7,0
9/17/14,walking,walking,2014-09-17T21:16:26+02:00,2014-09-17T21:21:04+02:00,278,0.250,500,0
9/17/14,walking,walking,2014-09-17T21:21:04+02:00,2014-09-17T21:21:19+02:00,15,0.013,26,0
9/17/14,walking,walking,2014-09-17T22:05:06+02:00,2014-09-17T22:05:45+02:00,39,0.020,32,0
9/17/14,walking,walking,2014-09-17T23:18:14+02:00,2014-09-17T23:22:26+02:00,252,0.188,377,0
9/17/14,walking,walking,2014-09-17T23:22:26+02:00,2014-09-17T23:22:38+02:00,12,0.008,15,0
