Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
11/5/14,walking,walking,2014-11-05T03:08:27+01:00,2014-11-05T03:08:44+01:00,17,0.011,23,0
11/5/14,walking,walking,2014-11-05T10:19:57+01:00,2014-11-05T10:20:04+01:00,7,0.005,9,0
11/5/14,walking,walking,2014-11-05T11:08:46+01:00,2014-11-05T11:09:12+01:00,26,0.015,31,0
11/5/14,walking,walking,2014-11-05T11:19:34+01:00,2014-11-05T11:23:02+01:00,208,0.399,404,0
11/5/14,transport,transport,2014-11-05T11:23:02+01:00,2014-11-05T11:27:29+01:00,267,0.424,0,0
11/5/14,walking,walking,2014-11-05T11:27:29+01:00,2014-11-05T11:31:54+01:00,265,0.543,452,0
11/5/14,walking,walking,2014-11-05T11:31:54+01:00,2014-11-05T11:35:27+01:00,213,0.278,370,0
11/5/14,walking,walking,2014-11-05T13:09:09+01:00,2014-11-05T13:10:02+01:00,53,0.037,73,0
11/5/14,walking,walking,2014-11-05T13:14:07+01:00,2014-11-05T13:28:43+01:00,876,0.945,1170,0
11/5/14,transport,transport,2014-11-05T13:28:42+01:00,2014-11-05T13:37:19+01:00,517,1.419,0,0
11/5/14,walking,walking,2014-11-05T13:37:19+01:00,2014-11-05T13:43:03+01:00,344,0.421,574,0
11/5/14,walking,walking,2014-11-05T13:43:10+01:00,2014-11-05T13:43:33+01:00,23,0.016,31,0
11/5/14,walking,walking,2014-11-05T14:01:24+01:00,2014-11-05T14:03:34+01:00,130,0.128,171,0
11/5/14,walking,walking,2014-11-05T20:58:59+01:00,2014-11-05T20:59:29+01:00,30,0.015,28,0
11/5/14,walking,walking,2014-11-05T21:00:10+01:00,2014-11-05T21:00:54+01:00,44,0.030,60,0
11/5/14,walking,walking,2014-11-05T22:13:45+01:00,2014-11-05T22:14:38+01:00,53,0.036,71,0
