Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
8/5/14,walking,walking,2014-08-05T01:40:58+02:00,2014-08-05T01:41:28+02:00,30,0.015,30,0
8/5/14,walking,walking,2014-08-05T07:52:51+02:00,2014-08-05T07:53:11+02:00,20,0.011,21,0
8/5/14,walking,walking,2014-08-05T08:39:54+02:00,2014-08-05T08:39:58+02:00,4,0.003,5,0
8/5/14,walking,walking,2014-08-05T08:40:26+02:00,2014-08-05T08:46:13+02:00,347,0.317,558,0
8/5/14,transport,transport,2014-08-05T08:46:14+02:00,2014-08-05T09:06:40+02:00,1226,3.577,0,0
8/5/14,walking,walking,2014-08-05T09:06:40+02:00,2014-08-05T09:13:53+02:00,433,0.583,780,0
8/5/14,walking,walking,2014-08-05T09:13:53+02:00,2014-08-05T09:14:53+02:00,60,0.100,92,0
8/5/14,walking,walking,2014-08-05T09:14:53+02:00,2014-08-05T09:14:57+02:00,4,0.002,5,0
8/5/14,walking,walking,2014-08-05T11:12:58+02:00,2014-08-05T11:13:28+02:00,30,0.015,30,0
8/5/14,walking,walking,2014-08-05T13:14:52+02:00,2014-08-05T13:14:53+02:00,1,0.000,1,0
8/5/14,walking,walking,2014-08-05T13:14:53+02:00,2014-08-05T13:21:33+02:00,400,0.354,708,0
8/5/14,transport,transport,2014-08-05T13:21:33+02:00,2014-08-05T13:34:07+02:00,754,2.118,0,0
8/5/14,walking,walking,2014-08-05T13:34:06+02:00,2014-08-05T13:49:24+02:00,918,0.722,1339,0
8/5/14,walking,walking,2014-08-05T13:54:13+02:00,2014-08-05T13:54:51+02:00,38,0.026,51,0
8/5/14,walking,walking,2014-08-05T13:55:41+02:00,2014-08-05T13:59:24+02:00,223,0.429,357,0
8/5/14,walking,walking,2014-08-05T13:59:24+02:00,2014-08-05T13:59:38+02:00,14,0.013,26,0
8/5/14,walking,walking,2014-08-05T14:00:08+02:00,2014-08-05T14:02:21+02:00,133,0.180,240,0
8/5/14,transport,transport,2014-08-05T14:25:52+02:00,2014-08-05T14:33:04+02:00,432,1.095,0,0
8/5/14,walking,walking,2014-08-05T14:33:04+02:00,2014-08-05T14:39:10+02:00,366,0.321,643,0
8/5/14,walking,walking,2014-08-05T14:39:10+02:00,2014-08-05T14:39:14+02:00,4,0.003,6,0
8/5/14,walking,walking,2014-08-05T15:08:51+02:00,2014-08-05T15:09:14+02:00,23,0.011,23,0
8/5/14,walking,walking,2014-08-05T17:29:56+02:00,2014-08-05T17:30:26+02:00,30,0.015,20,0
8/5/14,walking,walking,2014-08-05T18:23:42+02:00,2014-08-05T18:24:14+02:00,32,0.025,50,0
8/5/14,walking,walking,2014-08-05T18:59:05+02:00,2014-08-05T19:01:44+02:00,159,0.224,306,0
8/5/14,walking,walking,2014-08-05T19:01:44+02:00,2014-08-05T19:07:52+02:00,368,0.395,526,0
8/5/14,cycling,cycling,2014-08-05T19:59:38+02:00,2014-08-05T20:06:11+02:00,393,1.267,0,0
8/5/14,walking,walking,2014-08-05T20:06:11+02:00,2014-08-05T20:08:46+02:00,155,0.269,263,0
8/5/14,cycling,cycling,2014-08-05T20:08:46+02:00,2014-08-05T20:44:53+02:00,2167,8.055,0,0
8/5/14,walking,walking,2014-08-05T20:44:53+02:00,2014-08-05T20:46:50+02:00,117,0.079,157,0
8/5/14,walking,walking,2014-08-05T21:32:24+02:00,2014-08-05T21:37:30+02:00,306,0.369,492,0
8/5/14,walking,walking,2014-08-05T22:35:19+02:00,2014-08-05T22:40:03+02:00,284,0.241,481,0
8/5/14,walking,walking,2014-08-05T22:41:58+02:00,2014-08-05T22:42:29+02:00,31,0.031,61,0
8/5/14,walking,walking,2014-08-05T23:18:59+02:00,2014-08-05T23:19:29+02:00,30,0.017,34,0
