Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
8/6/14,walking,walking,2014-08-06T00:28:57+02:00,2014-08-06T00:32:34+02:00,217,0.216,412,0
8/6/14,walking,walking,2014-08-06T00:32:34+02:00,2014-08-06T00:33:24+02:00,50,0.041,82,0
8/6/14,walking,walking,2014-08-06T08:00:49+02:00,2014-08-06T08:02:08+02:00,79,0.048,97,0
8/6/14,walking,walking,2014-08-06T08:44:07+02:00,2014-08-06T08:49:18+02:00,311,0.292,584,0
8/6/14,transport,transport,2014-08-06T08:49:17+02:00,2014-08-06T09:08:11+02:00,1134,3.703,0,0
8/6/14,walking,walking,2014-08-06T09:08:11+02:00,2014-08-06T09:12:56+02:00,285,0.382,552,0
8/6/14,walking,walking,2014-08-06T09:12:56+02:00,2014-08-06T09:15:56+02:00,180,0.168,336,0
8/6/14,walking,walking,2014-08-06T09:15:56+02:00,2014-08-06T09:15:57+02:00,1,0.001,1,0
8/6/14,walking,walking,2014-08-06T13:18:56+02:00,2014-08-06T13:27:12+02:00,496,0.477,891,0
8/6/14,walking,walking,2014-08-06T13:27:15+02:00,2014-08-06T13:28:04+02:00,49,0.033,66,0
8/6/14,transport,transport,2014-08-06T13:40:18+02:00,2014-08-06T13:57:52+02:00,1054,3.799,0,0
8/6/14,walking,walking,2014-08-06T13:57:52+02:00,2014-08-06T13:58:02+02:00,10,0.012,24,0
8/6/14,walking,walking,2014-08-06T13:58:02+02:00,2014-08-06T14:11:03+02:00,781,0.585,1171,0
8/6/14,walking,walking,2014-08-06T15:57:42+02:00,2014-08-06T15:58:00+02:00,18,0.012,23,0
8/6/14,walking,walking,2014-08-06T20:56:28+02:00,2014-08-06T20:56:58+02:00,30,0.015,15,0
8/6/14,walking,walking,2014-08-06T22:39:54+02:00,2014-08-06T22:43:04+02:00,190,0.219,292,0
8/6/14,walking,walking,2014-08-06T23:00:44+02:00,2014-08-06T23:02:53+02:00,129,0.118,157,0
