Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/19/14,walking,walking,2014-09-19T00:13:25+02:00,2014-09-19T00:13:30+02:00,5,0.004,7,0
9/19/14,walking,walking,2014-09-19T01:35:41+02:00,2014-09-19T01:35:55+02:00,14,0.009,18,0
9/19/14,walking,walking,2014-09-19T02:00:00+02:00,2014-09-19T02:00:17+02:00,17,0.011,23,0
9/19/14,walking,walking,2014-09-19T09:56:57+02:00,2014-09-19T09:57:00+02:00,3,0.002,4,0
9/19/14,walking,walking,2014-09-19T10:04:43+02:00,2014-09-19T10:06:11+02:00,88,0.059,117,0
9/19/14,walking,walking,2014-09-19T11:20:23+02:00,2014-09-19T11:20:46+02:00,23,0.016,31,0
9/19/14,walking,walking,2014-09-19T13:04:47+02:00,2014-09-19T13:06:42+02:00,115,0.080,160,0
9/19/14,walking,walking,2014-09-19T14:01:02+02:00,2014-09-19T14:01:06+02:00,4,0.003,6,0
9/19/14,walking,walking,2014-09-19T16:48:41+02:00,2014-09-19T16:48:43+02:00,2,0.002,3,0
9/19/14,walking,walking,2014-09-19T21:06:19+02:00,2014-09-19T21:07:24+02:00,65,0.033,52,0
