Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
10/24/14,walking,walking,2014-10-24T00:48:28+02:00,2014-10-24T00:48:30+02:00,2,0.002,4,0
10/24/14,walking,walking,2014-10-24T01:19:47+02:00,2014-10-24T01:19:52+02:00,5,0.004,7,0
10/24/14,walking,walking,2014-10-24T08:25:33+02:00,2014-10-24T08:26:10+02:00,37,0.025,50,0
10/24/14,walking,walking,2014-10-24T08:33:38+02:00,2014-10-24T08:37:40+02:00,242,0.352,361,0
10/24/14,transport,transport,2014-10-24T08:37:40+02:00,2014-10-24T08:55:12+02:00,1052,3.347,0,0
10/24/14,walking,walking,2014-10-24T08:55:12+02:00,2014-10-24T09:02:58+02:00,466,0.707,843,0
10/24/14,walking,walking,2014-10-24T09:02:58+02:00,2014-10-24T09:03:33+02:00,35,0.029,57,0
10/24/14,walking,walking,2014-10-24T12:03:47+02:00,2014-10-24T12:03:53+02:00,6,0.004,8,0
10/24/14,walking,walking,2014-10-24T13:00:01+02:00,2014-10-24T13:00:02+02:00,1,0.001,1,0
10/24/14,walking,walking,2014-10-24T13:00:05+02:00,2014-10-24T13:08:06+02:00,481,0.564,793,0
10/24/14,transport,transport,2014-10-24T13:08:06+02:00,2014-10-24T13:14:46+02:00,400,1.830,0,0
10/24/14,walking,walking,2014-10-24T13:14:58+02:00,2014-10-24T13:19:49+02:00,291,0.361,482,0
10/24/14,walking,walking,2014-10-24T13:29:30+02:00,2014-10-24T13:34:02+02:00,272,0.473,394,0
10/24/14,walking,walking,2014-10-24T13:34:01+02:00,2014-10-24T13:35:36+02:00,95,0.065,131,0
10/24/14,walking,walking,2014-10-24T13:36:43+02:00,2014-10-24T13:43:49+02:00,426,0.321,576,0
10/24/14,cycling,cycling,2014-10-24T13:43:49+02:00,2014-10-24T13:46:52+02:00,183,0.582,0,0
10/24/14,transport,transport,2014-10-24T13:46:52+02:00,2014-10-24T13:50:20+02:00,208,0.906,0,0
10/24/14,walking,walking,2014-10-24T13:50:19+02:00,2014-10-24T13:53:50+02:00,211,0.402,412,0
10/24/14,walking,walking,2014-10-24T13:53:50+02:00,2014-10-24T13:56:36+02:00,166,0.197,263,0
10/24/14,walking,walking,2014-10-24T14:51:29+02:00,2014-10-24T14:51:36+02:00,7,0.006,12,0
10/24/14,walking,walking,2014-10-24T15:43:34+02:00,2014-10-24T15:46:13+02:00,159,0.179,239,0
10/24/14,walking,walking,2014-10-24T18:33:25+02:00,2014-10-24T18:34:22+02:00,57,0.033,66,0
10/24/14,walking,walking,2014-10-24T18:45:14+02:00,2014-10-24T18:48:04+02:00,170,0.240,200,0
10/24/14,cycling,cycling,2014-10-24T18:48:04+02:00,2014-10-24T18:54:15+02:00,371,1.648,0,0
10/24/14,cycling,cycling,2014-10-24T19:00:09+02:00,2014-10-24T19:02:35+02:00,146,0.213,0,0
10/24/14,transport,transport,2014-10-24T19:02:35+02:00,2014-10-24T19:10:15+02:00,460,1.728,0,0
10/24/14,walking,walking,2014-10-24T19:10:14+02:00,2014-10-24T19:13:04+02:00,170,0.370,309,0
10/24/14,walking,walking,2014-10-24T19:13:05+02:00,2014-10-24T19:13:57+02:00,52,0.035,69,0
10/24/14,walking,walking,2014-10-24T20:42:45+02:00,2014-10-24T20:43:27+02:00,42,0.023,46,0
10/24/14,walking,walking,2014-10-24T21:05:20+02:00,2014-10-24T21:05:53+02:00,33,0.022,44,0
10/24/14,walking,walking,2014-10-24T21:58:48+02:00,2014-10-24T22:03:26+02:00,278,0.383,486,0
10/24/14,transport,transport,2014-10-24T22:03:25+02:00,2014-10-24T22:14:42+02:00,677,1.916,0,0
10/24/14,walking,walking,2014-10-24T22:14:43+02:00,2014-10-24T22:15:01+02:00,18,0.014,27,0
10/24/14,walking,walking,2014-10-24T23:11:31+02:00,2014-10-24T23:12:12+02:00,41,0.027,54,0
10/24/14,walking,walking,2014-10-24T23:12:19+02:00,2014-10-24T23:26:58+02:00,879,1.027,1410,0
10/24/14,walking,walking,2014-10-24T23:31:24+02:00,2014-10-24T23:32:05+02:00,41,0.027,55,0
10/24/14,walking,walking,2014-10-24T23:32:54+02:00,2014-10-24T23:53:37+02:00,1243,1.490,1740,0
10/24/14,walking,walking,2014-10-24T23:56:39+02:00,2014-10-24T23:59:00+02:00,141,0.155,206,0
