Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
8/7/14,walking,walking,2014-08-07T00:00:22+02:00,2014-08-07T00:01:59+02:00,97,0.071,141,0
8/7/14,walking,walking,2014-08-07T01:12:38+02:00,2014-08-07T01:12:40+02:00,2,0.002,3,0
8/7/14,walking,walking,2014-08-07T08:15:25+02:00,2014-08-07T08:16:23+02:00,58,0.034,67,0
8/7/14,walking,walking,2014-08-07T08:32:36+02:00,2014-08-07T08:36:05+02:00,209,0.211,421,0
8/7/14,transport,transport,2014-08-07T08:36:05+02:00,2014-08-07T08:42:24+02:00,379,0.939,0,0
8/7/14,walking,walking,2014-08-07T08:42:24+02:00,2014-08-07T08:48:52+02:00,388,0.553,652,0
8/7/14,walking,walking,2014-08-07T08:48:51+02:00,2014-08-07T08:48:57+02:00,6,0.005,10,0
8/7/14,walking,walking,2014-08-07T09:22:55+02:00,2014-08-07T09:29:29+02:00,394,0.528,704,0
8/7/14,transport,transport,2014-08-07T09:32:36+02:00,2014-08-07T09:39:04+02:00,388,1.217,0,0
8/7/14,walking,walking,2014-08-07T09:39:05+02:00,2014-08-07T09:45:10+02:00,365,0.362,562,0
8/7/14,walking,walking,2014-08-07T10:29:08+02:00,2014-08-07T10:29:59+02:00,51,0.028,57,0
8/7/14,walking,walking,2014-08-07T13:40:24+02:00,2014-08-07T13:40:56+02:00,32,0.016,22,0
8/7/14,walking,walking,2014-08-07T14:03:44+02:00,2014-08-07T14:04:16+02:00,32,0.016,32,0
8/7/14,walking,walking,2014-08-07T15:41:27+02:00,2014-08-07T15:46:16+02:00,289,0.348,465,0
8/7/14,walking,walking,2014-08-07T15:58:24+02:00,2014-08-07T16:05:40+02:00,436,0.379,715,0
8/7/14,walking,walking,2014-08-07T16:07:57+02:00,2014-08-07T16:08:17+02:00,20,0.013,26,0
8/7/14,transport,transport,2014-08-07T16:12:49+02:00,2014-08-07T16:16:59+02:00,250,1.510,0,0
8/7/14,walking,walking,2014-08-07T16:16:59+02:00,2014-08-07T16:25:57+02:00,538,0.373,705,0
8/7/14,walking,walking,2014-08-07T16:29:22+02:00,2014-08-07T16:30:06+02:00,44,0.029,58,0
8/7/14,walking,walking,2014-08-07T16:37:25+02:00,2014-08-07T16:43:25+02:00,360,0.452,603,0
8/7/14,transport,transport,2014-08-07T16:46:54+02:00,2014-08-07T16:52:21+02:00,327,1.630,0,0
8/7/14,walking,walking,2014-08-07T16:52:21+02:00,2014-08-07T16:58:18+02:00,357,0.319,638,0
8/7/14,walking,walking,2014-08-07T16:58:18+02:00,2014-08-07T16:58:40+02:00,22,0.019,38,0
8/7/14,walking,walking,2014-08-07T20:09:50+02:00,2014-08-07T20:10:04+02:00,14,0.009,18,0
8/7/14,walking,walking,2014-08-07T21:37:04+02:00,2014-08-07T21:43:34+02:00,390,0.292,584,0
8/7/14,walking,walking,2014-08-07T21:43:34+02:00,2014-08-07T21:44:23+02:00,49,0.033,65,0
8/7/14,walking,walking,2014-08-07T23:50:39+02:00,2014-08-07T23:54:19+02:00,220,0.214,366,0
8/7/14,walking,walking,2014-08-07T23:54:18+02:00,2014-08-07T23:55:03+02:00,45,0.025,50,0
