Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/23/14,walking,walking,2014-07-23T15:28:30+02:00,2014-07-23T15:28:56+02:00,26,0.020,40,0
7/23/14,walking,walking,2014-07-23T15:46:32+02:00,2014-07-23T15:52:46+02:00,374,0.385,629,0
7/23/14,transport,transport,2014-07-23T15:52:46+02:00,2014-07-23T15:58:12+02:00,326,1.398,0,0
7/23/14,walking,walking,2014-07-23T15:58:11+02:00,2014-07-23T16:05:54+02:00,463,0.480,669,0
7/23/14,walking,walking,2014-07-23T16:06:03+02:00,2014-07-23T16:09:50+02:00,227,0.235,313,0
7/23/14,walking,walking,2014-07-23T16:30:53+02:00,2014-07-23T16:38:53+02:00,480,0.296,592,0
7/23/14,walking,walking,2014-07-23T16:39:20+02:00,2014-07-23T16:39:42+02:00,22,0.015,29,0
7/23/14,transport,transport,2014-07-23T16:50:17+02:00,2014-07-23T16:53:35+02:00,198,1.473,0,0
7/23/14,walking,walking,2014-07-23T16:53:35+02:00,2014-07-23T17:01:42+02:00,487,0.470,676,0
7/23/14,walking,walking,2014-07-23T17:01:52+02:00,2014-07-23T17:01:57+02:00,5,0.004,7,0
7/23/14,walking,walking,2014-07-23T21:12:59+02:00,2014-07-23T21:14:07+02:00,68,0.046,93,0
