Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/28/14,walking,walking,2014-07-28T08:15:46+02:00,2014-07-28T08:16:07+02:00,21,0.020,41,0
7/28/14,walking,walking,2014-07-28T09:00:08+02:00,2014-07-28T09:00:20+02:00,12,0.008,17,0
7/28/14,walking,walking,2014-07-28T09:01:34+02:00,2014-07-28T09:07:09+02:00,335,0.389,536,0
7/28/14,transport,transport,2014-07-28T09:07:09+02:00,2014-07-28T09:14:25+02:00,436,0.950,0,0
7/28/14,walking,walking,2014-07-28T09:14:25+02:00,2014-07-28T09:18:25+02:00,240,0.513,432,0
7/28/14,walking,walking,2014-07-28T09:18:25+02:00,2014-07-28T09:22:15+02:00,230,0.283,378,0
7/28/14,walking,walking,2014-07-28T10:37:20+02:00,2014-07-28T10:37:22+02:00,2,0.001,2,0
7/28/14,walking,walking,2014-07-28T14:24:52+02:00,2014-07-28T14:25:13+02:00,21,0.015,29,0
7/28/14,walking,walking,2014-07-28T17:00:50+02:00,2014-07-28T17:02:49+02:00,119,0.079,158,0
7/28/14,walking,walking,2014-07-28T17:56:45+02:00,2014-07-28T18:09:27+02:00,762,0.605,994,0
7/28/14,walking,walking,2014-07-28T18:09:26+02:00,2014-07-28T18:10:25+02:00,59,0.035,70,0
7/28/14,transport,transport,2014-07-28T18:20:19+02:00,2014-07-28T18:22:44+02:00,145,0.756,0,0
7/28/14,walking,walking,2014-07-28T18:22:45+02:00,2014-07-28T18:28:49+02:00,364,0.710,592,0
7/28/14,walking,walking,2014-07-28T18:28:49+02:00,2014-07-28T18:29:03+02:00,14,0.009,18,0
7/28/14,walking,walking,2014-07-28T22:40:59+02:00,2014-07-28T22:41:31+02:00,32,0.017,33,0
