Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/3/14,walking,walking,2014-07-03T09:41:34+02:00,2014-07-03T09:42:24+02:00,50,0.029,57,0
7/3/14,walking,walking,2014-07-03T09:45:37+02:00,2014-07-03T09:49:47+02:00,250,0.244,489,0
7/3/14,transport,transport,2014-07-03T09:49:47+02:00,2014-07-03T09:56:17+02:00,390,1.101,0,0
7/3/14,walking,walking,2014-07-03T09:56:17+02:00,2014-07-03T10:00:13+02:00,236,0.287,367,0
7/3/14,walking,walking,2014-07-03T10:44:37+02:00,2014-07-03T10:52:24+02:00,467,0.845,827,0
7/3/14,walking,walking,2014-07-03T10:52:24+02:00,2014-07-03T10:54:49+02:00,145,0.182,242,0
7/3/14,walking,walking,2014-07-03T11:48:17+02:00,2014-07-03T11:52:55+02:00,278,0.295,393,0
7/3/14,walking,walking,2014-07-03T13:05:05+02:00,2014-07-03T13:13:50+02:00,525,0.621,828,0
7/3/14,walking,walking,2014-07-03T14:01:11+02:00,2014-07-03T14:06:48+02:00,337,0.400,533,0
7/3/14,walking,walking,2014-07-03T15:46:58+02:00,2014-07-03T15:49:31+02:00,153,0.201,268,0
7/3/14,walking,walking,2014-07-03T16:09:38+02:00,2014-07-03T16:10:32+02:00,54,0.034,67,0
7/3/14,walking,walking,2014-07-03T18:44:31+02:00,2014-07-03T18:45:19+02:00,48,0.032,64,0
7/3/14,cycling,cycling,2014-07-03T18:45:57+02:00,2014-07-03T19:07:08+02:00,1271,4.718,0,0
7/3/14,walking,walking,2014-07-03T21:31:55+02:00,2014-07-03T21:32:28+02:00,33,0.017,24,0
