Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
8/13/14,walking,walking,2014-08-13T01:53:26+02:00,2014-08-13T01:53:56+02:00,30,0.015,30,0
8/13/14,walking,walking,2014-08-13T08:16:48+02:00,2014-08-13T08:17:08+02:00,20,0.013,27,0
8/13/14,walking,walking,2014-08-13T08:17:43+02:00,2014-08-13T08:23:08+02:00,325,0.270,541,0
8/13/14,transport,transport,2014-08-13T08:23:09+02:00,2014-08-13T08:27:43+02:00,274,0.784,0,0
8/13/14,walking,walking,2014-08-13T08:27:42+02:00,2014-08-13T08:34:22+02:00,400,0.661,718,0
8/13/14,walking,walking,2014-08-13T08:47:06+02:00,2014-08-13T08:47:41+02:00,35,0.019,37,0
8/13/14,walking,walking,2014-08-13T09:45:13+02:00,2014-08-13T09:50:01+02:00,288,0.374,499,0
8/13/14,walking,walking,2014-08-13T11:48:00+02:00,2014-08-13T11:50:33+02:00,153,0.179,239,0
8/13/14,walking,walking,2014-08-13T11:56:24+02:00,2014-08-13T12:08:55+02:00,751,0.796,984,0
8/13/14,transport,transport,2014-08-13T12:08:54+02:00,2014-08-13T12:13:25+02:00,271,1.008,0,0
8/13/14,walking,walking,2014-08-13T12:13:25+02:00,2014-08-13T12:18:00+02:00,275,0.372,473,0
8/13/14,walking,walking,2014-08-13T12:18:00+02:00,2014-08-13T12:20:38+02:00,158,0.163,217,0
8/13/14,walking,walking,2014-08-13T13:04:38+02:00,2014-08-13T13:04:41+02:00,3,0.002,4,0
8/13/14,walking,walking,2014-08-13T15:18:36+02:00,2014-08-13T15:18:38+02:00,2,0.001,2,0
8/13/14,walking,walking,2014-08-13T16:21:32+02:00,2014-08-13T16:26:35+02:00,303,0.347,409,0
8/13/14,walking,walking,2014-08-13T16:32:18+02:00,2014-08-13T16:38:47+02:00,389,0.531,708,0
8/13/14,walking,walking,2014-08-13T17:45:13+02:00,2014-08-13T17:45:43+02:00,30,0.020,40,0
8/13/14,walking,walking,2014-08-13T17:49:14+02:00,2014-08-13T17:52:46+02:00,212,0.407,339,0
8/13/14,walking,walking,2014-08-13T17:52:47+02:00,2014-08-13T17:52:54+02:00,7,0.005,9,0
8/13/14,walking,walking,2014-08-13T20:19:34+02:00,2014-08-13T20:19:35+02:00,1,0.001,1,0
8/13/14,walking,walking,2014-08-13T21:10:27+02:00,2014-08-13T21:11:13+02:00,46,0.031,62,0
8/13/14,walking,walking,2014-08-13T21:18:56+02:00,2014-08-13T21:21:58+02:00,182,0.235,272,0
8/13/14,walking,walking,2014-08-13T21:21:59+02:00,2014-08-13T21:27:39+02:00,340,0.415,553,0
8/13/14,transport,transport,2014-08-13T21:35:23+02:00,2014-08-13T21:41:07+02:00,344,0.899,0,0
8/13/14,walking,walking,2014-08-13T21:41:07+02:00,2014-08-13T21:44:01+02:00,174,0.122,244,0
8/13/14,walking,walking,2014-08-13T21:44:04+02:00,2014-08-13T21:45:55+02:00,111,0.079,157,0
8/13/14,walking,walking,2014-08-13T21:54:15+02:00,2014-08-13T22:22:23+02:00,1688,1.558,2638,0
8/13/14,walking,walking,2014-08-13T22:23:00+02:00,2014-08-13T22:23:06+02:00,6,0.004,8,0
8/13/14,walking,walking,2014-08-13T23:07:06+02:00,2014-08-13T23:11:19+02:00,253,0.246,493,0
8/13/14,transport,transport,2014-08-13T23:11:18+02:00,2014-08-13T23:18:59+02:00,461,1.926,0,0
8/13/14,walking,walking,2014-08-13T23:18:59+02:00,2014-08-13T23:23:30+02:00,271,0.177,355,0
8/13/14,walking,walking,2014-08-13T23:23:31+02:00,2014-08-13T23:25:26+02:00,115,0.078,157,0
8/13/14,transport,transport,2014-08-13T23:37:18+02:00,2014-08-13T23:42:45+02:00,327,1.580,0,0
8/13/14,walking,walking,2014-08-13T23:42:45+02:00,2014-08-13T23:47:43+02:00,298,0.305,514,0
8/13/14,walking,walking,2014-08-13T23:47:43+02:00,2014-08-13T23:47:44+02:00,1,0.000,1,0
