Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
7/4/14,walking,walking,2014-07-04T09:12:33+02:00,2014-07-04T09:13:42+02:00,69,0.043,85,0
7/4/14,walking,walking,2014-07-04T09:42:00+02:00,2014-07-04T09:46:39+02:00,279,0.410,477,0
7/4/14,walking,walking,2014-07-04T09:46:40+02:00,2014-07-04T09:46:51+02:00,11,0.007,14,0
7/4/14,transport,transport,2014-07-04T09:51:20+02:00,2014-07-04T10:01:12+02:00,592,2.048,0,0
7/4/14,walking,walking,2014-07-04T10:01:12+02:00,2014-07-04T10:03:50+02:00,158,0.150,224,0
7/4/14,walking,walking,2014-07-04T10:20:50+02:00,2014-07-04T10:27:45+02:00,415,0.362,686,0
7/4/14,walking,walking,2014-07-04T10:28:05+02:00,2014-07-04T10:29:21+02:00,76,0.051,101,0
7/4/14,walking,walking,2014-07-04T10:35:50+02:00,2014-07-04T10:43:48+02:00,478,0.319,639,0
7/4/14,walking,walking,2014-07-04T10:44:07+02:00,2014-07-04T10:46:48+02:00,161,0.170,226,0
7/4/14,walking,walking,2014-07-04T10:51:48+02:00,2014-07-04T10:59:09+02:00,441,0.331,657,0
7/4/14,walking,walking,2014-07-04T10:59:08+02:00,2014-07-04T10:59:43+02:00,35,0.025,49,0
7/4/14,walking,walking,2014-07-04T11:00:24+02:00,2014-07-04T11:00:57+02:00,33,0.017,34,0
7/4/14,transport,transport,2014-07-04T11:12:54+02:00,2014-07-04T11:18:42+02:00,348,1.707,0,0
7/4/14,walking,walking,2014-07-04T11:18:42+02:00,2014-07-04T11:24:40+02:00,358,0.274,433,0
7/4/14,walking,walking,2014-07-04T11:27:38+02:00,2014-07-04T11:28:50+02:00,72,0.048,96,0
7/4/14,walking,walking,2014-07-04T12:22:28+02:00,2014-07-04T12:23:23+02:00,55,0.037,73,0
7/4/14,walking,walking,2014-07-04T12:51:02+02:00,2014-07-04T12:53:43+02:00,161,0.150,301,0
7/4/14,walking,walking,2014-07-04T12:53:43+02:00,2014-07-04T12:54:03+02:00,20,0.016,31,0
7/4/14,walking,walking,2014-07-04T14:30:01+02:00,2014-07-04T14:30:04+02:00,3,0.002,4,0
7/4/14,walking,walking,2014-07-04T16:18:32+02:00,2014-07-04T16:18:33+02:00,1,0.001,1,0
7/4/14,walking,walking,2014-07-04T17:54:26+02:00,2014-07-04T17:58:32+02:00,246,0.282,374,0
7/4/14,walking,walking,2014-07-04T17:58:42+02:00,2014-07-04T17:59:36+02:00,54,0.049,98,0
7/4/14,walking,walking,2014-07-04T18:00:01+02:00,2014-07-04T18:01:39+02:00,98,0.066,131,0
7/4/14,walking,walking,2014-07-04T19:31:08+02:00,2014-07-04T19:31:38+02:00,30,0.015,30,0
7/4/14,walking,walking,2014-07-04T20:55:52+02:00,2014-07-04T20:56:09+02:00,17,0.010,20,0
7/4/14,walking,walking,2014-07-04T21:00:13+02:00,2014-07-04T21:04:39+02:00,266,0.353,471,0
7/4/14,walking,walking,2014-07-04T21:08:04+02:00,2014-07-04T21:13:06+02:00,302,0.502,528,0
7/4/14,transport,transport,2014-07-04T21:13:06+02:00,2014-07-04T21:27:09+02:00,843,2.364,0,0
7/4/14,walking,walking,2014-07-04T21:27:09+02:00,2014-07-04T21:49:19+02:00,1330,1.116,1794,0
7/4/14,walking,walking,2014-07-04T21:52:19+02:00,2014-07-04T21:52:49+02:00,30,0.015,23,0
7/4/14,walking,walking,2014-07-04T21:53:04+02:00,2014-07-04T21:59:35+02:00,391,0.288,575,0
7/4/14,walking,walking,2014-07-04T22:01:10+02:00,2014-07-04T22:02:41+02:00,91,0.064,127,0
7/4/14,walking,walking,2014-07-04T22:05:49+02:00,2014-07-04T22:10:21+02:00,272,0.170,289,0
7/4/14,walking,walking,2014-07-04T22:10:39+02:00,2014-07-04T22:11:23+02:00,44,0.029,58,0
7/4/14,walking,walking,2014-07-04T22:40:19+02:00,2014-07-04T22:59:16+02:00,1137,0.982,1494,0
7/4/14,transport,transport,2014-07-04T22:59:16+02:00,2014-07-04T23:01:18+02:00,122,0.635,0,0
7/4/14,walking,walking,2014-07-04T23:01:18+02:00,2014-07-04T23:06:48+02:00,330,0.284,501,0
7/4/14,walking,walking,2014-07-04T23:06:47+02:00,2014-07-04T23:07:32+02:00,45,0.030,60,0
7/4/14,walking,walking,2014-07-04T23:56:40+02:00,2014-07-05T00:00:00+02:00,200,0.128,256,0
