Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/11/14,walking,walking,2014-09-11T00:19:12+02:00,2014-09-11T00:20:12+02:00,60,0.030,50,0
9/11/14,walking,walking,2014-09-11T08:03:41+02:00,2014-09-11T08:04:41+02:00,60,0.038,77,0
9/11/14,walking,walking,2014-09-11T08:30:54+02:00,2014-09-11T08:35:39+02:00,285,0.413,506,0
9/11/14,transport,transport,2014-09-11T08:35:38+02:00,2014-09-11T08:54:44+02:00,1146,3.396,0,0
9/11/14,walking,walking,2014-09-11T08:54:45+02:00,2014-09-11T09:03:14+02:00,509,0.872,876,0
9/11/14,walking,walking,2014-09-11T09:03:41+02:00,2014-09-11T09:03:43+02:00,2,0.001,2,0
9/11/14,walking,walking,2014-09-11T10:55:12+02:00,2014-09-11T10:55:42+02:00,30,0.015,30,0
9/11/14,walking,walking,2014-09-11T12:54:25+02:00,2014-09-11T12:56:09+02:00,104,0.072,143,0
9/11/14,walking,walking,2014-09-11T17:46:37+02:00,2014-09-11T17:46:45+02:00,8,0.006,11,0
9/11/14,walking,walking,2014-09-11T17:48:45+02:00,2014-09-11T17:57:19+02:00,514,0.678,884,0
9/11/14,transport,transport,2014-09-11T17:57:19+02:00,2014-09-11T18:02:45+02:00,326,1.872,0,0
9/11/14,walking,walking,2014-09-11T18:02:45+02:00,2014-09-11T18:04:58+02:00,133,0.178,212,0
9/11/14,walking,walking,2014-09-11T18:04:58+02:00,2014-09-11T18:07:46+02:00,168,0.181,241,0
9/11/14,walking,walking,2014-09-11T18:12:57+02:00,2014-09-11T18:17:18+02:00,261,0.325,428,0
9/11/14,walking,walking,2014-09-11T18:17:17+02:00,2014-09-11T18:20:28+02:00,191,0.214,286,0
9/11/14,walking,walking,2014-09-11T18:34:53+02:00,2014-09-11T18:38:42+02:00,229,0.186,314,0
9/11/14,walking,walking,2014-09-11T18:39:58+02:00,2014-09-11T18:42:44+02:00,166,0.174,232,0
9/11/14,walking,walking,2014-09-11T19:00:00+02:00,2014-09-11T19:00:40+02:00,40,0.026,52,0
9/11/14,walking,walking,2014-09-11T19:04:01+02:00,2014-09-11T19:06:38+02:00,157,0.127,254,0
9/11/14,transport,transport,2014-09-11T19:06:38+02:00,2014-09-11T19:17:41+02:00,663,1.679,0,0
9/11/14,walking,walking,2014-09-11T19:17:41+02:00,2014-09-11T19:22:54+02:00,313,0.341,523,0
9/11/14,walking,walking,2014-09-11T19:22:54+02:00,2014-09-11T19:23:27+02:00,33,0.025,50,0
9/11/14,walking,walking,2014-09-11T20:52:42+02:00,2014-09-11T20:52:56+02:00,14,0.009,18,0
9/11/14,walking,walking,2014-09-11T21:09:59+02:00,2014-09-11T21:10:30+02:00,31,0.019,37,0
9/11/14,walking,walking,2014-09-11T22:02:07+02:00,2014-09-11T22:02:24+02:00,17,0.011,22,0
