Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
11/8/14,walking,walking,2014-11-08T09:22:16+01:00,2014-11-08T09:24:38+01:00,142,0.159,212,0
11/8/14,walking,walking,2014-11-08T11:29:45+01:00,2014-11-08T11:33:13+01:00,208,0.207,276,0
11/8/14,walking,walking,2014-11-08T11:40:09+01:00,2014-11-08T11:47:28+01:00,439,0.501,787,0
11/8/14,walking,walking,2014-11-08T11:56:14+01:00,2014-11-08T11:57:41+01:00,87,0.057,114,0
11/8/14,walking,walking,2014-11-08T12:00:00+01:00,2014-11-08T12:00:12+01:00,12,0.008,16,0
11/8/14,walking,walking,2014-11-08T12:04:14+01:00,2014-11-08T12:10:07+01:00,353,0.553,597,0
11/8/14,walking,walking,2014-11-08T12:10:17+01:00,2014-11-08T12:14:54+01:00,277,0.289,385,0
11/8/14,walking,walking,2014-11-08T13:20:53+01:00,2014-11-08T13:21:40+01:00,47,0.026,52,0
11/8/14,walking,walking,2014-11-08T15:23:16+01:00,2014-11-08T15:23:48+01:00,32,0.021,42,0
11/8/14,walking,walking,2014-11-08T16:32:55+01:00,2014-11-08T16:33:27+01:00,32,0.022,43,0
11/8/14,walking,walking,2014-11-08T17:16:31+01:00,2014-11-08T17:16:34+01:00,3,0.002,4,0
11/8/14,walking,walking,2014-11-08T18:02:03+01:00,2014-11-08T18:06:34+01:00,271,0.282,376,0
11/8/14,walking,walking,2014-11-08T19:00:04+01:00,2014-11-08T19:04:15+01:00,251,0.250,333,0
11/8/14,walking,walking,2014-11-08T20:48:50+01:00,2014-11-08T20:49:00+01:00,10,0.007,13,0
11/8/14,walking,walking,2014-11-08T21:52:56+01:00,2014-11-08T21:53:04+01:00,8,0.004,8,0
11/8/14,walking,walking,2014-11-08T23:02:03+01:00,2014-11-08T23:06:55+01:00,292,0.288,384,0
