Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
8/3/14,Place in Darmstadt,2014-08-03T00:00:00+02:00,2014-08-03T10:02:03+02:00,36123,49.8821677347,8.6695544869,,
8/3/14,Place in Darmstadt,2014-08-03T10:23:29+02:00,2014-08-03T10:34:49+02:00,680,49.8713012242,8.6320447878,,
8/3/14,Place in Darmstadt Hbf,2014-08-03T10:39:42+02:00,2014-08-03T11:14:11+02:00,2069,49.8727710369,8.630890125,,
8/3/14,Place in Darmstadt Hbf,2014-08-03T11:16:46+02:00,2014-08-03T11:27:35+02:00,649,49.8726248452,8.6290326952,,
8/3/14,Place in Rüdesheim am Rhein,2014-08-03T13:11:40+02:00,2014-08-03T13:44:56+02:00,1996,49.9775075487,7.9188974098,,
8/3/14,Place in Rüdesheim am Rhein,2014-08-03T13:50:29+02:00,2014-08-03T14:11:35+02:00,1266,49.9794374776,7.9204817137,,
8/3/14,Place in Rüdesheim am Rhein,2014-08-03T14:18:25+02:00,2014-08-03T14:23:26+02:00,301,49.9824644276,7.9046316733,,
8/3/14,Place in Rüdesheim am Rhein,2014-08-03T14:28:37+02:00,2014-08-03T14:30:08+02:00,91,49.9820131765,7.9019735078,,
8/3/14,Place in Rüdesheim am Rhein,2014-08-03T14:35:46+02:00,2014-08-03T14:48:35+02:00,769,49.9810907012,7.9001559633,,
8/3/14,Place in Rüdesheim am Rhein,2014-08-03T15:18:16+02:00,2014-08-03T15:47:46+02:00,1770,49.9857612485,7.8827216556,,
8/3/14,Place in Assmanshausen,2014-08-03T16:03:47+02:00,2014-08-03T16:06:10+02:00,143,49.9884461757,7.8687190016,,
8/3/14,Place in Rüdesheim am Rhein,2014-08-03T17:00:15+02:00,2014-08-03T17:19:51+02:00,1176,49.9778648916,7.9242468678,,
8/3/14,Place in Darmstadt,2014-08-03T18:31:09+02:00,2014-08-03T18:38:23+02:00,434,49.8722318034,8.6316007022,,
8/3/14,Place in Darmstadt,2014-08-03T18:58:23+02:00,2014-08-04T00:00:00+02:00,18097,49.8821677347,8.6695544869,,
