Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
9/18/14,Home,2014-09-18T00:00:00+02:00,2014-09-18T17:21:25+02:00,62485,49.8819996044,8.6702592175,Home,
9/18/14,H Karlshof,2014-09-18T17:25:34+02:00,2014-09-18T17:40:24+02:00,890,49.882194,8.665967,,http://foursquare.com/venue/4d31931eb60937045413eddf
9/18/14,Place in Luisencenter,2014-09-18T17:47:28+02:00,2014-09-18T18:40:15+02:00,3167,49.8715956646,8.6512721523,,
9/18/14,Place in Darmstadt,2014-09-18T18:46:19+02:00,2014-09-18T19:27:23+02:00,2464,49.8721352336,8.6506784424,,
9/18/14,Place in Wilhelminenstraße,2014-09-18T19:31:05+02:00,2014-09-18T20:00:26+02:00,1761,49.8708730029,8.6514451525,,
9/18/14,Place in Darmstadt,2014-09-18T20:09:06+02:00,2014-09-18T20:20:08+02:00,662,49.8728606643,8.6555974209,,
9/18/14,Place in Darmstadt,2014-09-18T20:23:48+02:00,2014-09-18T20:37:38+02:00,830,49.8775237139,8.6614601496,,
9/18/14,Place in Studentenwohnheim Karlshof,2014-09-18T20:41:27+02:00,2014-09-18T22:34:45+02:00,6798,49.8826852249,8.6688546976,,
9/18/14,Place in Studentenwohnheim Karlshof,2014-09-18T22:39:00+02:00,2014-09-18T23:10:03+02:00,1863,49.8831093675,8.6697840805,,
9/18/14,Home,2014-09-18T23:15:48+02:00,2014-09-19T00:00:00+02:00,2652,49.8819996044,8.6702592175,Home,
