Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
9/29/14,Home,2014-09-29T00:00:00+02:00,2014-09-29T11:39:03+02:00,41943,49.8819996044,8.6702592175,Home,
9/29/14,Place in Darmstadt,2014-09-29T12:00:22+02:00,2014-09-29T14:04:41+02:00,7459,49.8738219994,8.6560382854,,
9/29/14,Place in Darmstadt,2014-09-29T14:13:48+02:00,2014-09-29T14:29:03+02:00,915,49.8713664158,8.6551462382,,
9/29/14,Home,2014-09-29T14:44:15+02:00,2014-09-29T18:36:13+02:00,13918,49.8819996044,8.6702592175,Home,
9/29/14,Place in Darmstadt,2014-09-29T18:44:06+02:00,2014-09-29T19:01:32+02:00,1046,49.8853907879,8.6710590028,,
9/29/14,Home,2014-09-29T19:10:54+02:00,2014-09-30T00:00:00+02:00,17346,49.8819996044,8.6702592175,Home,
9/30/14,Home,2014-09-30T00:00:00+02:00,2014-09-30T17:26:16+02:00,62776,49.8819996044,8.6702592175,Home,
9/30/14,Place in Bürgerpark Nord,2014-09-30T17:39:46+02:00,2014-09-30T19:45:15+02:00,7529,49.8854638877,8.6658461348,,
9/30/14,Place in Studentenwohnheim Karlshof,2014-09-30T19:52:07+02:00,2014-10-01T00:00:00+02:00,14873,49.8824855756,8.6697071135,,
10/1/14,Place in Studentenwohnheim Karlshof,2014-10-01T00:00:00+02:00,2014-10-02T00:00:00+02:00,86400,49.8824855756,8.6697071135,,
10/2/14,Place in Studentenwohnheim Karlshof,2014-10-02T00:00:00+02:00,2014-10-02T12:52:49+02:00,46369,49.8824855756,8.6697071135,,
10/2/14,Place in Darmstadt,2014-10-02T12:54:58+02:00,2014-10-02T13:06:43+02:00,705,49.8853907879,8.6710590028,,
10/2/14,Home,2014-10-02T13:09:34+02:00,2014-10-03T00:00:00+02:00,39026,49.8819996044,8.6702592175,Home,
10/3/14,Home,2014-10-03T00:00:00+02:00,2014-10-03T10:20:10+02:00,37210,49.8819996044,8.6702592175,Home,
10/3/14,Home,2014-10-03T14:40:16+02:00,2014-10-04T00:00:00+02:00,33584,49.8819996044,8.6702592175,Home,
10/4/14,Home,2014-10-04T00:00:00+02:00,2014-10-05T00:00:00+02:00,86400,49.8819996044,8.6702592175,Home,
10/5/14,Home,2014-10-05T00:00:00+02:00,2014-10-05T04:11:21+02:00,15081,49.8819996044,8.6702592175,Home,
10/5/14,Home,2014-10-05T10:03:26+02:00,2014-10-06T00:00:00+02:00,50194,49.8819996044,8.6702592175,Home,
