Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
6/26/14,Place in Darmstadt,2014-06-26T00:09:31+02:00,2014-06-26T10:23:19+02:00,36828,49.8819681239,8.6703339401,,
6/26/14,Place in Darmstadt,2014-06-26T10:30:58+02:00,2014-06-27T00:00:00+02:00,48542,49.8819681239,8.6703339401,,
6/27/14,Place in Darmstadt,2014-06-27T00:00:00+02:00,2014-06-27T01:54:17+02:00,6857,49.8819681239,8.6703339401,,
6/27/14,Place in TU Darmstadt / S2,2014-06-27T10:19:35+02:00,2014-06-27T13:17:23+02:00,10668,49.877662904,8.654577692,,
6/27/14,Place in Darmstadt,2014-06-27T13:38:30+02:00,2014-06-27T16:30:40+02:00,10330,49.8819681239,8.6703339401,,
6/27/14,Volleyball field of Karlshof,2014-06-27T16:37:41+02:00,2014-06-27T16:40:23+02:00,162,49.8826210232,8.6675185755,,
6/27/14,Place in TU Darmstadt / S2,2014-06-27T16:49:49+02:00,2014-06-27T17:57:10+02:00,4041,49.877662904,8.654577692,,
6/27/14,Place in TU Darmstadt / S1,2014-06-27T18:05:15+02:00,2014-06-27T20:48:05+02:00,9770,49.8763206317,8.6568254738,,
6/27/14,Place in Darmstadt,2014-06-27T20:54:45+02:00,2014-06-27T21:03:25+02:00,520,49.87574567,8.6603071569,,
6/27/14,Place in Darmstadt,2014-06-27T21:12:15+02:00,2014-06-28T00:00:00+02:00,10065,49.8821677347,8.6695544869,,
6/28/14,Place in Darmstadt,2014-06-28T00:00:00+02:00,2014-06-28T09:12:41+02:00,33161,49.8821677347,8.6695544869,,
6/28/14,Place in Darmstadt,2014-06-28T09:34:16+02:00,2014-06-28T09:37:54+02:00,218,49.8671870516,8.6601518926,,
6/28/14,Place in Darmstadt,2014-06-28T09:40:56+02:00,2014-06-28T09:44:23+02:00,207,49.8687438908,8.6696436692,,
6/28/14,Place in Darmstadt,2014-06-28T09:54:24+02:00,2014-06-28T11:03:46+02:00,4162,49.8819681239,8.6703339401,,
6/28/14,Place in Darmstadt,2014-06-28T11:18:06+02:00,2014-06-28T11:28:07+02:00,601,49.8800201458,8.664212557,,
6/28/14,Place in Darmstadt,2014-06-28T11:44:19+02:00,2014-06-28T12:29:49+02:00,2730,49.8819681239,8.6703339401,,
6/28/14,Place in Darmstadt,2014-06-28T12:33:10+02:00,2014-06-28T16:47:23+02:00,15253,49.8829100725,8.6682008619,,
6/28/14,Place in Darmstadt,2014-06-28T16:51:34+02:00,2014-06-28T17:05:54+02:00,860,49.8819681239,8.6703339401,,
6/28/14,Place in Darmstadt,2014-06-28T17:19:58+02:00,2014-06-28T18:02:54+02:00,2576,49.8829100725,8.6682008619,,
6/28/14,Place in Darmstadt,2014-06-28T18:52:33+02:00,2014-06-29T00:00:00+02:00,18447,49.8819681239,8.6703339401,,
6/29/14,Place in Darmstadt,2014-06-29T00:00:00+02:00,2014-06-29T13:51:27+02:00,49887,49.8819681239,8.6703339401,,
6/29/14,Place in Darmstadt,2014-06-29T13:54:04+02:00,2014-06-29T20:33:14+02:00,23950,49.8829100725,8.6682008619,,
6/29/14,Place in Darmstadt,2014-06-29T20:37:16+02:00,2014-06-30T00:00:00+02:00,12164,49.8819681239,8.6703339401,,
