Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
10/30/14,Home,2014-10-30T21:31:29+01:00,2014-10-31T00:00:00+01:00,8911,49.8819996044,8.6702592175,Home,
10/31/14,Home,2014-10-31T00:00:00+01:00,2014-10-31T08:29:43+01:00,30583,49.8819996044,8.6702592175,Home,
10/31/14,H Karlshof,2014-10-31T08:34:30+01:00,2014-10-31T08:39:08+01:00,278,49.882194,8.665967,,http://foursquare.com/venue/4d31931eb60937045413eddf
10/31/14,Place in Darmstadt,2014-10-31T08:58:07+01:00,2014-10-31T09:02:18+01:00,251,49.8722021283,8.6292567374,,
10/31/14,Consetto,2014-10-31T09:07:15+01:00,2014-10-31T14:12:03+01:00,18288,49.8712952279,8.6249912643,Work,
10/31/14,KOM Lab,2014-10-31T14:31:55+01:00,2014-10-31T16:28:40+01:00,7005,49.8742715717,8.6605648722,Work,
10/31/14,Volleyball field of Karlshof,2014-10-31T16:37:35+01:00,2014-11-01T00:00:00+01:00,26545,49.8826210232,8.6675185755,,
11/1/14,Volleyball field of Karlshof,2014-11-01T00:00:00+01:00,2014-11-01T10:26:34+01:00,37594,49.8826210232,8.6675185755,,
11/1/14,Place in Studentenwohnheim Karlshof,2014-11-01T10:29:45+01:00,2014-11-01T16:34:58+01:00,21913,49.8831093675,8.6697840805,,
11/1/14,Home,2014-11-01T16:34:58+01:00,2014-11-02T00:00:00+01:00,26702,49.8819996044,8.6702592175,Home,
11/2/14,Home,2014-11-02T00:00:00+01:00,2014-11-03T00:00:00+01:00,86400,49.8819996044,8.6702592175,Home,
