Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
9/8/14,Home,2014-09-08T00:00:00+02:00,2014-09-08T08:58:50+02:00,32330,49.8819996044,8.6702592175,Home,
9/8/14,H Karlshof,2014-09-08T09:04:30+02:00,2014-09-08T09:29:36+02:00,1506,49.882194,8.665967,,http://foursquare.com/venue/4d31931eb60937045413eddf
9/8/14,Consetto,2014-09-08T09:48:10+02:00,2014-09-08T13:58:34+02:00,15024,49.8712952279,8.6249912643,Work,
9/8/14,Home,2014-09-08T14:18:15+02:00,2014-09-08T18:02:02+02:00,13427,49.8819996044,8.6702592175,Home,
9/8/14,Place in Bürgerpark Nord,2014-09-08T18:04:55+02:00,2014-09-08T20:20:28+02:00,8133,49.8851435948,8.6660192,,
9/8/14,Home,2014-09-08T20:26:05+02:00,2014-09-09T00:00:00+02:00,12835,49.8819996044,8.6702592175,Home,
9/9/14,Home,2014-09-09T00:00:00+02:00,2014-09-09T08:27:07+02:00,30427,49.8819996044,8.6702592175,Home,
9/9/14,Place in Luisenplatz,2014-09-09T08:49:14+02:00,2014-09-09T08:58:12+02:00,538,49.8727024501,8.6509480091,,
9/9/14,Consetto,2014-09-09T09:07:20+02:00,2014-09-09T17:15:06+02:00,29266,49.8712952279,8.6249912643,Work,
9/9/14,Place in Darmstadt,2014-09-09T18:09:22+02:00,2014-09-09T18:54:17+02:00,2695,49.8829100725,8.6682008619,,
9/9/14,Home,2014-09-09T18:57:29+02:00,2014-09-10T00:00:00+02:00,18151,49.8819996044,8.6702592175,Home,
9/10/14,Home,2014-09-10T00:00:00+02:00,2014-09-10T12:24:23+02:00,44663,49.8819996044,8.6702592175,Home,
9/10/14,Home,2014-09-10T14:10:19+02:00,2014-09-10T17:17:45+02:00,11246,49.8819996044,8.6702592175,Home,
9/10/14,Place in Darmstadt,2014-09-10T17:37:59+02:00,2014-09-10T18:12:30+02:00,2071,49.8955261459,8.677832634,,
9/10/14,Place in Darmstadt,2014-09-10T18:16:59+02:00,2014-09-10T18:37:17+02:00,1218,49.8963900521,8.6802657045,,
9/10/14,Home,2014-09-10T18:47:28+02:00,2014-09-11T00:00:00+02:00,18752,49.8819996044,8.6702592175,Home,
9/11/14,Home,2014-09-11T00:00:00+02:00,2014-09-11T08:30:54+02:00,30654,49.8819996044,8.6702592175,Home,
9/11/14,Consetto,2014-09-11T09:03:14+02:00,2014-09-11T17:48:45+02:00,31531,49.8712952279,8.6249912643,Work,
9/11/14,Place in Darmstadt,2014-09-11T18:04:58+02:00,2014-09-11T18:12:56+02:00,478,49.8721352336,8.6506784424,,
9/11/14,Place in Boulevard,2014-09-11T18:17:17+02:00,2014-09-11T18:34:53+02:00,1056,49.8707852336,8.6532179149,,
9/11/14,Place in Darmstadt,2014-09-11T18:38:42+02:00,2014-09-11T19:04:01+02:00,1519,49.8713664158,8.6551462382,,
9/11/14,Home,2014-09-11T19:22:54+02:00,2014-09-12T00:00:00+02:00,16626,49.8819996044,8.6702592175,Home,
9/12/14,Home,2014-09-12T00:00:00+02:00,2014-09-12T01:57:54+02:00,7074,49.8819996044,8.6702592175,Home,
9/12/14,Home,2014-09-12T10:40:44+02:00,2014-09-13T00:00:00+02:00,47956,49.8819996044,8.6702592175,Home,
9/13/14,Home,2014-09-13T00:00:00+02:00,2014-09-13T14:23:59+02:00,51839,49.8819996044,8.6702592175,Home,
9/13/14,Place in Studentenwohnheim Karlshof,2014-09-13T14:27:38+02:00,2014-09-13T15:37:12+02:00,4174,49.8826852249,8.6688546976,,
9/13/14,Home,2014-09-13T15:40:26+02:00,2014-09-14T00:00:00+02:00,29974,49.8819996044,8.6702592175,Home,
9/14/14,Home,2014-09-14T00:00:00+02:00,2014-09-15T00:00:00+02:00,86400,49.8819996044,8.6702592175,Home,
