Date,Type,Name,Start,End,Duration
9/3/14,place,Home,2014-09-03T00:00:00+02:00,2014-09-03T08:09:54+02:00,29394
9/3/14,move,cycling,2014-09-03T08:09:54+02:00,2014-09-03T08:20:12+02:00,618
9/3/14,place,Place in Darmstadt,2014-09-03T08:20:12+02:00,2014-09-03T08:55:19+02:00,2107
9/3/14,move,cycling,2014-09-03T08:55:19+02:00,2014-09-03T09:02:52+02:00,453
9/3/14,place,Consetto,2014-09-03T09:02:51+02:00,2014-09-03T13:09:33+02:00,14802
9/3/14,move,cycling,2014-09-03T13:09:33+02:00,2014-09-03T13:17:36+02:00,483
9/3/14,place,Place in Darmstadt,2014-09-03T13:17:36+02:00,2014-09-03T14:01:56+02:00,2660
9/3/14,move,cycling,2014-09-03T14:01:56+02:00,2014-09-03T14:06:16+02:00,260
9/3/14,place,Place in Darmstadt,2014-09-03T14:06:16+02:00,2014-09-03T14:16:29+02:00,613
9/3/14,move,cycling,2014-09-03T14:16:29+02:00,2014-09-03T14:25:50+02:00,561
9/3/14,place,Home,2014-09-03T14:25:50+02:00,2014-09-03T20:38:11+02:00,22341
9/3/14,move,walking,2014-09-03T20:38:11+02:00,2014-09-03T20:42:20+02:00,249
9/3/14,place,Place in Studentenwohnheim Karlshof,2014-09-03T20:42:20+02:00,2014-09-03T23:59:22+02:00,11822
9/3/14,move,walking,2014-09-03T23:59:22+02:00,2014-09-04T00:00:00+02:00,38
