Date,Type,Name,Start,End,Duration
9/5/14,place,Home,2014-09-05T00:00:00+02:00,2014-09-05T08:46:56+02:00,31616
9/5/14,move,walking,2014-09-05T08:46:56+02:00,2014-09-05T08:51:32+02:00,276
9/5/14,move,transport,2014-09-05T08:51:32+02:00,2014-09-05T08:58:11+02:00,399
9/5/14,move,walking,2014-09-05T08:58:11+02:00,2014-09-05T09:02:50+02:00,279
9/5/14,place,KOM Lab,2014-09-05T09:02:50+02:00,2014-09-05T10:22:06+02:00,4756
9/5/14,move,walking,2014-09-05T10:22:06+02:00,2014-09-05T10:33:42+02:00,696
9/5/14,move,transport,2014-09-05T10:33:42+02:00,2014-09-05T10:44:45+02:00,663
9/5/14,move,walking,2014-09-05T10:44:44+02:00,2014-09-05T10:48:44+02:00,240
9/5/14,place,Consetto,2014-09-05T10:48:45+02:00,2014-09-05T12:15:19+02:00,5194
9/5/14,move,walking,2014-09-05T12:15:19+02:00,2014-09-05T12:23:09+02:00,470
9/5/14,place,Place in Evangelische Fachhochschule Darmstadt,2014-09-05T12:23:08+02:00,2014-09-05T12:45:47+02:00,1359
9/5/14,move,walking,2014-09-05T12:45:47+02:00,2014-09-05T12:53:30+02:00,463
9/5/14,place,Consetto,2014-09-05T12:53:31+02:00,2014-09-05T15:51:12+02:00,10661
9/5/14,move,walking,2014-09-05T15:51:12+02:00,2014-09-05T15:56:54+02:00,342
9/5/14,place,Place in Europaplatz,2014-09-05T15:56:53+02:00,2014-09-05T16:01:06+02:00,253
9/5/14,move,transport,2014-09-05T16:01:06+02:00,2014-09-05T16:17:19+02:00,973
9/5/14,move,walking,2014-09-05T16:17:18+02:00,2014-09-05T16:22:11+02:00,293
9/5/14,place,Home,2014-09-05T16:22:12+02:00,2014-09-06T00:00:00+02:00,27468
