Date,Type,Name,Start,End,Duration
7/11/14,place,Place in Darmstadt,2014-07-11T00:00:00+02:00,2014-07-11T09:38:06+02:00,34686
7/11/14,move,walking,2014-07-11T09:38:06+02:00,2014-07-11T09:45:36+02:00,450
7/11/14,place,Place in Darmstadt,2014-07-11T09:45:35+02:00,2014-07-11T09:54:27+02:00,532
7/11/14,move,walking,2014-07-11T09:54:27+02:00,2014-07-11T10:05:35+02:00,668
7/11/14,place,Place in TU Darmstadt / S1,2014-07-11T10:05:34+02:00,2014-07-11T13:22:51+02:00,11837
7/11/14,move,walking,2014-07-11T13:22:51+02:00,2014-07-11T13:34:54+02:00,723
7/11/14,move,transport,2014-07-11T13:34:53+02:00,2014-07-11T13:41:29+02:00,396
7/11/14,move,walking,2014-07-11T13:41:29+02:00,2014-07-11T13:48:26+02:00,417
7/11/14,place,Place in Darmstadt,2014-07-11T13:48:26+02:00,2014-07-11T13:58:50+02:00,624
7/11/14,move,walking,2014-07-11T13:58:50+02:00,2014-07-11T14:13:42+02:00,892
7/11/14,place,Place in Darmstadt,2014-07-11T14:13:41+02:00,2014-07-11T15:53:45+02:00,6004
7/11/14,move,walking,2014-07-11T15:53:45+02:00,2014-07-11T16:06:22+02:00,757
7/11/14,place,Place in Darmstadt,2014-07-11T16:06:22+02:00,2014-07-12T00:00:00+02:00,28418
