Date,Type,Name,Start,End,Duration
8/6/14,place,Place in Darmstadt,2014-08-06T00:00:00+02:00,2014-08-06T00:28:57+02:00,1737
8/6/14,move,walking,2014-08-06T00:28:57+02:00,2014-08-06T00:32:34+02:00,217
8/6/14,place,Place in Darmstadt,2014-08-06T00:32:34+02:00,2014-08-06T08:44:07+02:00,29493
8/6/14,move,walking,2014-08-06T08:44:07+02:00,2014-08-06T08:49:18+02:00,311
8/6/14,move,transport,2014-08-06T08:49:17+02:00,2014-08-06T09:08:11+02:00,1134
8/6/14,move,walking,2014-08-06T09:08:11+02:00,2014-08-06T09:12:56+02:00,285
8/6/14,move,walking,2014-08-06T09:12:56+02:00,2014-08-06T09:15:56+02:00,180
8/6/14,place,Place in Darmstadt,2014-08-06T09:15:56+02:00,2014-08-06T13:18:56+02:00,14580
8/6/14,move,walking,2014-08-06T13:18:56+02:00,2014-08-06T13:27:12+02:00,496
8/6/14,place,Place in Darmstadt,2014-08-06T13:27:12+02:00,2014-08-06T13:40:18+02:00,786
8/6/14,move,transport,2014-08-06T13:40:18+02:00,2014-08-06T13:57:52+02:00,1054
8/6/14,place,Place in Darmstadt,2014-08-06T13:57:52+02:00,2014-08-06T13:58:02+02:00,10
8/6/14,move,walking,2014-08-06T13:58:02+02:00,2014-08-06T14:11:03+02:00,781
8/6/14,place,Place in Darmstadt,2014-08-06T14:11:02+02:00,2014-08-07T00:00:00+02:00,35338
