Date,Type,Name,Start,End,Duration
9/29/14,place,Home,2014-09-29T00:00:00+02:00,2014-09-29T11:39:03+02:00,41943
9/29/14,move,walking,2014-09-29T11:39:03+02:00,2014-09-29T11:44:36+02:00,333
9/29/14,move,transport,2014-09-29T11:44:36+02:00,2014-09-29T11:56:10+02:00,694
9/29/14,move,walking,2014-09-29T11:56:10+02:00,2014-09-29T12:00:22+02:00,252
9/29/14,place,Place in Darmstadt,2014-09-29T12:00:22+02:00,2014-09-29T14:04:41+02:00,7459
9/29/14,move,walking,2014-09-29T14:04:41+02:00,2014-09-29T14:13:48+02:00,547
9/29/14,place,Place in Darmstadt,2014-09-29T14:13:48+02:00,2014-09-29T14:29:03+02:00,915
9/29/14,move,walking,2014-09-29T14:29:03+02:00,2014-09-29T14:32:46+02:00,223
9/29/14,move,transport,2014-09-29T14:32:46+02:00,2014-09-29T14:39:42+02:00,416
9/29/14,move,walking,2014-09-29T14:39:42+02:00,2014-09-29T14:44:15+02:00,273
9/29/14,place,Home,2014-09-29T14:44:15+02:00,2014-09-29T18:36:13+02:00,13918
9/29/14,move,walking,2014-09-29T18:36:13+02:00,2014-09-29T18:44:05+02:00,472
9/29/14,place,Place in Darmstadt,2014-09-29T18:44:06+02:00,2014-09-29T19:01:32+02:00,1046
9/29/14,move,walking,2014-09-29T19:01:32+02:00,2014-09-29T19:10:53+02:00,561
9/29/14,place,Home,2014-09-29T19:10:54+02:00,2014-09-30T00:00:00+02:00,17346
