Date,Type,Name,Start,End,Duration
7/2/14,place,Place in Darmstadt,2014-07-02T00:00:00+02:00,2014-07-02T13:58:46+02:00,50326
7/2/14,move,walking,2014-07-02T13:58:46+02:00,2014-07-02T14:03:59+02:00,313
7/2/14,place,Place in Darmstadt,2014-07-02T14:03:59+02:00,2014-07-02T14:09:55+02:00,356
7/2/14,move,transport,2014-07-02T14:09:55+02:00,2014-07-02T14:15:05+02:00,310
7/2/14,move,walking,2014-07-02T14:15:05+02:00,2014-07-02T14:22:44+02:00,459
7/2/14,place,Place in Darmstadt,2014-07-02T14:22:44+02:00,2014-07-02T14:27:27+02:00,283
7/2/14,move,transport,2014-07-02T14:27:27+02:00,2014-07-02T14:32:51+02:00,324
7/2/14,move,walking,2014-07-02T14:32:51+02:00,2014-07-02T14:39:45+02:00,414
7/2/14,place,Place in Darmstadt,2014-07-02T14:39:45+02:00,2014-07-02T16:06:03+02:00,5178
7/2/14,move,walking,2014-07-02T16:06:03+02:00,2014-07-02T16:12:37+02:00,394
7/2/14,place,Place in Darmstadt,2014-07-02T16:12:37+02:00,2014-07-02T16:18:51+02:00,374
7/2/14,move,transport,2014-07-02T16:18:51+02:00,2014-07-02T16:26:37+02:00,466
7/2/14,move,walking,2014-07-02T16:26:37+02:00,2014-07-02T16:31:45+02:00,308
7/2/14,place,Place in Darmstadt,2014-07-02T16:31:45+02:00,2014-07-02T16:35:22+02:00,217
7/2/14,move,walking,2014-07-02T16:35:22+02:00,2014-07-02T16:40:11+02:00,289
7/2/14,place,Place in TU Darmstadt,2014-07-02T16:40:11+02:00,2014-07-02T17:17:05+02:00,2214
7/2/14,move,transport,2014-07-02T17:17:05+02:00,2014-07-02T17:24:46+02:00,461
7/2/14,move,walking,2014-07-02T17:24:45+02:00,2014-07-02T17:31:01+02:00,376
7/2/14,place,Place in Darmstadt,2014-07-02T17:31:01+02:00,2014-07-03T00:00:00+02:00,23339
