Date,Type,Name,Start,End,Duration
7/22/14,place,Place in Darmstadt,2014-07-22T00:00:00+02:00,2014-07-22T00:25:34+02:00,1534
7/22/14,move,walking,2014-07-22T00:25:34+02:00,2014-07-22T00:28:16+02:00,162
7/22/14,place,Place in Darmstadt,2014-07-22T00:28:16+02:00,2014-07-22T10:25:55+02:00,35859
7/22/14,move,walking,2014-07-22T10:25:55+02:00,2014-07-22T10:31:57+02:00,362
7/22/14,move,transport,2014-07-22T10:31:57+02:00,2014-07-22T10:48:27+02:00,990
7/22/14,move,walking,2014-07-22T10:48:27+02:00,2014-07-22T10:57:03+02:00,516
7/22/14,place,Place in Darmstadt,2014-07-22T10:57:04+02:00,2014-07-22T11:02:04+02:00,300
7/22/14,move,walking,2014-07-22T11:02:04+02:00,2014-07-22T11:14:27+02:00,743
7/22/14,move,transport,2014-07-22T11:14:27+02:00,2014-07-22T11:24:21+02:00,594
7/22/14,move,walking,2014-07-22T11:24:20+02:00,2014-07-22T11:29:54+02:00,334
7/22/14,place,Place in Darmstadt,2014-07-22T11:29:55+02:00,2014-07-23T00:00:00+02:00,45005
