Date,Type,Name,Start,End,Duration
10/23/14,place,Home,2014-10-23T00:00:00+02:00,2014-10-23T08:31:34+02:00,30694
10/23/14,move,walking,2014-10-23T08:31:34+02:00,2014-10-23T08:38:16+02:00,402
10/23/14,move,transport,2014-10-23T08:38:16+02:00,2014-10-23T08:53:07+02:00,891
10/23/14,move,walking,2014-10-23T08:53:08+02:00,2014-10-23T09:00:08+02:00,420
10/23/14,move,walking,2014-10-23T09:00:07+02:00,2014-10-23T09:01:18+02:00,71
10/23/14,place,Consetto,2014-10-23T09:01:17+02:00,2014-10-23T12:59:31+02:00,14294
10/23/14,move,walking,2014-10-23T12:59:31+02:00,2014-10-23T13:07:57+02:00,506
10/23/14,move,transport,2014-10-23T13:07:57+02:00,2014-10-23T13:20:34+02:00,757
10/23/14,move,running,2014-10-23T13:20:34+02:00,2014-10-23T13:22:33+02:00,119
10/23/14,move,transport,2014-10-23T13:22:33+02:00,2014-10-23T13:29:36+02:00,423
10/23/14,move,walking,2014-10-23T13:29:36+02:00,2014-10-23T13:32:47+02:00,191
10/23/14,place,Place in TU Darmstadt / S2,2014-10-23T13:32:46+02:00,2014-10-23T14:04:15+02:00,1889
10/23/14,move,walking,2014-10-23T14:04:15+02:00,2014-10-23T14:07:51+02:00,216
10/23/14,place,Place in Darmstadt,2014-10-23T14:07:52+02:00,2014-10-23T14:20:40+02:00,768
10/23/14,move,walking,2014-10-23T14:20:40+02:00,2014-10-23T14:30:19+02:00,579
10/23/14,place,Home,2014-10-23T14:30:20+02:00,2014-10-24T00:00:00+02:00,34180
