Date,Type,Name,Start,End,Duration
10/24/14,place,Home,2014-10-24T00:00:00+02:00,2014-10-24T08:33:38+02:00,30818
10/24/14,move,walking,2014-10-24T08:33:38+02:00,2014-10-24T08:37:40+02:00,242
10/24/14,move,transport,2014-10-24T08:37:40+02:00,2014-10-24T08:55:12+02:00,1052
10/24/14,move,walking,2014-10-24T08:55:12+02:00,2014-10-24T09:02:58+02:00,466
10/24/14,place,Consetto,2014-10-24T09:02:58+02:00,2014-10-24T13:00:05+02:00,14227
10/24/14,move,walking,2014-10-24T13:00:05+02:00,2014-10-24T13:08:06+02:00,481
10/24/14,move,transport,2014-10-24T13:08:06+02:00,2014-10-24T13:14:46+02:00,400
10/24/14,place,Place in Darmstadt,2014-10-24T13:14:46+02:00,2014-10-24T13:29:30+02:00,884
10/24/14,move,walking,2014-10-24T13:29:30+02:00,2014-10-24T13:34:02+02:00,272
10/24/14,place,Place in Boulevard,2014-10-24T13:34:01+02:00,2014-10-24T13:36:43+02:00,162
10/24/14,move,walking,2014-10-24T13:36:43+02:00,2014-10-24T13:43:49+02:00,426
10/24/14,move,cycling,2014-10-24T13:43:49+02:00,2014-10-24T13:46:52+02:00,183
10/24/14,move,transport,2014-10-24T13:46:52+02:00,2014-10-24T13:50:20+02:00,208
10/24/14,move,walking,2014-10-24T13:50:19+02:00,2014-10-24T13:53:50+02:00,211
10/24/14,place,Home,2014-10-24T13:53:50+02:00,2014-10-24T18:45:14+02:00,17484
10/24/14,move,walking,2014-10-24T18:45:14+02:00,2014-10-24T18:48:04+02:00,170
10/24/14,move,cycling,2014-10-24T18:48:04+02:00,2014-10-24T18:54:15+02:00,371
10/24/14,move,cycling,2014-10-24T19:00:09+02:00,2014-10-24T19:02:35+02:00,146
10/24/14,move,transport,2014-10-24T19:02:35+02:00,2014-10-24T19:10:15+02:00,460
10/24/14,move,walking,2014-10-24T19:10:14+02:00,2014-10-24T19:13:04+02:00,170
10/24/14,place,Home,2014-10-24T19:13:05+02:00,2014-10-24T21:58:48+02:00,9943
10/24/14,move,walking,2014-10-24T21:58:48+02:00,2014-10-24T22:03:26+02:00,278
10/24/14,move,transport,2014-10-24T22:03:25+02:00,2014-10-24T22:14:42+02:00,677
10/24/14,place,Place in Luisenplatz,2014-10-24T22:14:43+02:00,2014-10-24T23:12:19+02:00,3456
10/24/14,move,walking,2014-10-24T23:12:19+02:00,2014-10-24T23:26:58+02:00,879
10/24/14,place,Place in Darmstadt,2014-10-24T23:26:59+02:00,2014-10-24T23:32:54+02:00,355
10/24/14,move,walking,2014-10-24T23:32:54+02:00,2014-10-24T23:53:37+02:00,1243
10/24/14,place,Home,2014-10-24T23:53:37+02:00,2014-10-25T00:00:00+02:00,383
