Date,Type,Name,Start,End,Duration
8/28/14,place,Place in Darmstadt,2014-08-28T00:00:00+02:00,2014-08-28T08:43:57+02:00,31437
8/28/14,move,walking,2014-08-28T08:43:57+02:00,2014-08-28T08:51:14+02:00,437
8/28/14,move,transport,2014-08-28T08:51:15+02:00,2014-08-28T08:57:46+02:00,391
8/28/14,move,walking,2014-08-28T08:57:46+02:00,2014-08-28T09:03:12+02:00,326
8/28/14,place,KOM Lab,2014-08-28T09:03:12+02:00,2014-08-28T10:06:08+02:00,3776
8/28/14,move,walking,2014-08-28T10:06:08+02:00,2014-08-28T10:12:35+02:00,387
8/28/14,move,transport,2014-08-28T10:12:35+02:00,2014-08-28T10:22:40+02:00,605
8/28/14,move,walking,2014-08-28T10:22:40+02:00,2014-08-28T10:31:41+02:00,541
8/28/14,place,Consetto,2014-08-28T10:31:41+02:00,2014-08-28T13:30:42+02:00,10741
8/28/14,move,walking,2014-08-28T13:30:42+02:00,2014-08-28T13:40:44+02:00,602
8/28/14,move,transport,2014-08-28T13:40:44+02:00,2014-08-28T13:48:44+02:00,480
8/28/14,move,walking,2014-08-28T13:48:44+02:00,2014-08-28T13:56:00+02:00,436
8/28/14,place,Place in TU Darmstadt,2014-08-28T13:56:00+02:00,2014-08-28T14:44:09+02:00,2889
8/28/14,move,transport,2014-08-28T14:44:09+02:00,2014-08-28T14:48:03+02:00,234
8/28/14,move,walking,2014-08-28T14:48:03+02:00,2014-08-28T14:54:08+02:00,365
8/28/14,place,Place in Darmstadt,2014-08-28T14:54:08+02:00,2014-08-28T18:31:42+02:00,13054
8/28/14,move,cycling,2014-08-28T18:31:42+02:00,2014-08-28T18:53:46+02:00,1324
8/28/14,place,Place in Darmstadt,2014-08-28T18:53:46+02:00,2014-08-29T00:00:00+02:00,18374
