Date,Type,Name,Start,End,Duration
7/14/14,place,Place in Darmstadt,2014-07-14T00:00:00+02:00,2014-07-14T00:15:11+02:00,911
7/14/14,move,walking,2014-07-14T00:15:11+02:00,2014-07-14T00:27:53+02:00,762
7/14/14,move,transport,2014-07-14T00:27:52+02:00,2014-07-14T00:36:12+02:00,500
7/14/14,move,walking,2014-07-14T00:36:12+02:00,2014-07-14T00:40:31+02:00,259
7/14/14,place,Place in Darmstadt,2014-07-14T00:40:31+02:00,2014-07-14T11:14:23+02:00,38032
7/14/14,move,walking,2014-07-14T11:14:23+02:00,2014-07-14T11:20:21+02:00,358
7/14/14,move,transport,2014-07-14T11:20:21+02:00,2014-07-14T11:27:24+02:00,423
7/14/14,move,walking,2014-07-14T11:27:24+02:00,2014-07-14T11:33:30+02:00,366
7/14/14,place,Place in TU Darmstadt,2014-07-14T11:33:30+02:00,2014-07-14T13:16:30+02:00,6180
7/14/14,move,walking,2014-07-14T13:16:30+02:00,2014-07-14T13:25:04+02:00,514
7/14/14,move,transport,2014-07-14T13:25:03+02:00,2014-07-14T13:27:59+02:00,176
7/14/14,move,walking,2014-07-14T13:28:00+02:00,2014-07-14T13:34:41+02:00,401
7/14/14,place,Place in Darmstadt,2014-07-14T13:34:41+02:00,2014-07-15T00:00:00+02:00,37519
