Date,Type,Name,Start,End,Duration
9/25/14,place,Home,2014-09-25T00:00:00+02:00,2014-09-25T10:15:35+02:00,36935
9/25/14,move,walking,2014-09-25T10:15:35+02:00,2014-09-25T10:20:09+02:00,274
9/25/14,move,transport,2014-09-25T10:20:09+02:00,2014-09-25T10:25:14+02:00,305
9/25/14,move,walking,2014-09-25T10:25:14+02:00,2014-09-25T10:32:59+02:00,465
9/25/14,place,Place in Maschinenhaus,2014-09-25T10:32:59+02:00,2014-09-25T12:02:38+02:00,5379
9/25/14,move,walking,2014-09-25T12:02:38+02:00,2014-09-25T12:13:39+02:00,661
9/25/14,place,KOM Lab,2014-09-25T12:13:38+02:00,2014-09-25T12:21:49+02:00,491
9/25/14,move,walking,2014-09-25T12:21:49+02:00,2014-09-25T12:28:01+02:00,372
9/25/14,place,Home,2014-09-25T12:28:01+02:00,2014-09-25T13:20:57+02:00,3176
9/25/14,move,walking,2014-09-25T13:20:57+02:00,2014-09-25T13:26:57+02:00,360
9/25/14,move,transport,2014-09-25T13:26:58+02:00,2014-09-25T13:34:02+02:00,424
9/25/14,move,walking,2014-09-25T13:34:01+02:00,2014-09-25T13:37:30+02:00,209
9/25/14,place,Place in Darmstadt,2014-09-25T13:37:30+02:00,2014-09-25T14:13:24+02:00,2154
9/25/14,move,transport,2014-09-25T14:13:24+02:00,2014-09-25T14:17:03+02:00,219
9/25/14,move,walking,2014-09-25T14:17:03+02:00,2014-09-25T14:29:08+02:00,725
9/25/14,place,Place in Studentenwohnheim Karlshof,2014-09-25T14:29:07+02:00,2014-09-26T00:00:00+02:00,34253
