Date,Type,Name,Start,End,Duration
10/16/14,place,Home,2014-10-16T00:00:00+02:00,2014-10-16T07:27:19+02:00,26839
10/16/14,move,walking,2014-10-16T07:27:19+02:00,2014-10-16T07:32:54+02:00,335
10/16/14,place,H Karlshof,2014-10-16T07:32:54+02:00,2014-10-16T07:39:43+02:00,409
10/16/14,move,transport,2014-10-16T07:39:43+02:00,2014-10-16T07:47:20+02:00,457
10/16/14,move,walking,2014-10-16T07:47:20+02:00,2014-10-16T07:52:50+02:00,330
10/16/14,move,transport,2014-10-16T07:52:50+02:00,2014-10-16T08:11:25+02:00,1115
10/16/14,place,Place in Darmstadt,2014-10-16T08:11:24+02:00,2014-10-16T08:40:42+02:00,1758
10/16/14,move,transport,2014-10-16T08:40:42+02:00,2014-10-16T08:53:50+02:00,788
10/16/14,move,walking,2014-10-16T08:53:50+02:00,2014-10-16T09:01:20+02:00,450
10/16/14,place,Place in TU Darmstadt / S1,2014-10-16T09:01:20+02:00,2014-10-16T09:10:33+02:00,553
10/16/14,move,walking,2014-10-16T09:10:33+02:00,2014-10-16T09:14:14+02:00,221
10/16/14,place,Place in TU Darmstadt / S2,2014-10-16T09:14:14+02:00,2014-10-16T11:36:57+02:00,8563
10/16/14,move,walking,2014-10-16T11:36:57+02:00,2014-10-16T11:46:38+02:00,581
10/16/14,place,Place in Friedensplatz,2014-10-16T11:46:38+02:00,2014-10-16T12:25:44+02:00,2346
10/16/14,place,Home,2014-10-16T15:42:00+02:00,2014-10-16T18:39:52+02:00,10672
10/16/14,move,cycling,2014-10-16T18:39:52+02:00,2014-10-16T18:50:57+02:00,665
10/16/14,place,Place in Darmstadt,2014-10-16T18:50:56+02:00,2014-10-16T19:17:32+02:00,1596
10/16/14,move,cycling,2014-10-16T19:17:32+02:00,2014-10-16T19:30:34+02:00,782
10/16/14,place,Home,2014-10-16T19:30:34+02:00,2014-10-16T21:48:41+02:00,8287
10/16/14,move,walking,2014-10-16T21:48:41+02:00,2014-10-16T21:54:16+02:00,335
10/16/14,place,Place in Studentenwohnheim Karlshof,2014-10-16T21:54:16+02:00,2014-10-16T23:29:27+02:00,5711
10/16/14,move,walking,2014-10-16T23:29:27+02:00,2014-10-16T23:31:46+02:00,139
10/16/14,place,Home,2014-10-16T23:31:46+02:00,2014-10-17T00:00:00+02:00,1694
