Date,Type,Name,Start,End,Duration
11/3/14,place,Home,2014-11-03T00:00:00+01:00,2014-11-03T11:18:00+01:00,40680
11/3/14,move,walking,2014-11-03T11:18:00+01:00,2014-11-03T11:32:41+01:00,881
11/3/14,place,Place in TU Darmstadt / S2,2014-11-03T11:32:40+01:00,2014-11-03T11:38:03+01:00,323
11/3/14,move,walking,2014-11-03T11:38:03+01:00,2014-11-03T11:50:22+01:00,739
11/3/14,place,Place in Darmstadt,2014-11-03T11:50:22+01:00,2014-11-03T11:57:36+01:00,434
11/3/14,move,walking,2014-11-03T11:57:36+01:00,2014-11-03T12:01:42+01:00,246
11/3/14,place,Place in Darmstadt,2014-11-03T12:01:41+01:00,2014-11-03T12:17:44+01:00,963
11/3/14,move,walking,2014-11-03T12:17:44+01:00,2014-11-03T12:19:47+01:00,123
11/3/14,move,transport,2014-11-03T12:19:47+01:00,2014-11-03T12:28:11+01:00,504
11/3/14,move,walking,2014-11-03T12:28:11+01:00,2014-11-03T12:39:58+01:00,707
11/3/14,place,H Karlshof,2014-11-03T12:39:57+01:00,2014-11-03T12:42:17+01:00,140
11/3/14,move,walking,2014-11-03T12:42:17+01:00,2014-11-03T12:44:43+01:00,146
11/3/14,place,Place in Darmstadt,2014-11-03T12:44:43+01:00,2014-11-03T12:59:09+01:00,866
11/3/14,move,walking,2014-11-03T12:59:09+01:00,2014-11-03T13:03:51+01:00,282
11/3/14,place,Place in Darmstadt,2014-11-03T13:03:51+01:00,2014-11-03T13:39:20+01:00,2129
11/3/14,move,walking,2014-11-03T13:39:20+01:00,2014-11-03T13:43:01+01:00,221
11/3/14,place,Place in Darmstadt,2014-11-03T13:43:02+01:00,2014-11-03T14:06:47+01:00,1425
11/3/14,move,transport,2014-11-03T14:06:47+01:00,2014-11-03T14:10:22+01:00,215
11/3/14,move,walking,2014-11-03T14:10:22+01:00,2014-11-03T14:17:15+01:00,413
11/3/14,place,Home,2014-11-03T14:17:16+01:00,2014-11-04T00:00:00+01:00,34964
