Date,Type,Name,Start,End,Duration
7/27/14,place,Place in Darmstadt,2014-07-27T00:00:00+02:00,2014-07-27T10:57:32+02:00,39452
7/27/14,move,walking,2014-07-27T10:57:32+02:00,2014-07-27T11:05:10+02:00,458
7/27/14,move,transport,2014-07-27T11:05:09+02:00,2014-07-27T11:11:12+02:00,363
7/27/14,move,walking,2014-07-27T11:11:12+02:00,2014-07-27T11:17:49+02:00,397
7/27/14,place,Place in TU Darmstadt / S1,2014-07-27T11:17:49+02:00,2014-07-27T21:10:37+02:00,35568
7/27/14,move,walking,2014-07-27T21:10:37+02:00,2014-07-27T21:15:14+02:00,277
7/27/14,move,transport,2014-07-27T21:15:14+02:00,2014-07-27T21:23:15+02:00,481
7/27/14,move,walking,2014-07-27T21:23:15+02:00,2014-07-27T21:30:16+02:00,421
7/27/14,place,Place in Darmstadt,2014-07-27T21:30:16+02:00,2014-07-27T21:45:08+02:00,892
7/27/14,move,walking,2014-07-27T21:45:08+02:00,2014-07-27T21:48:00+02:00,172
7/27/14,place,Place in Darmstadt,2014-07-27T21:48:01+02:00,2014-07-27T23:01:56+02:00,4435
7/27/14,move,walking,2014-07-27T23:01:56+02:00,2014-07-27T23:21:01+02:00,1145
7/27/14,place,Place in Darmstadt,2014-07-27T23:21:01+02:00,2014-07-27T23:42:40+02:00,1299
7/27/14,move,walking,2014-07-27T23:42:40+02:00,2014-07-27T23:45:42+02:00,182
7/27/14,place,Place in Darmstadt,2014-07-27T23:45:42+02:00,2014-07-28T00:00:00+02:00,858
