Date,Type,Name,Start,End,Duration
8/2/14,place,Place in Darmstadt,2014-08-02T00:00:00+02:00,2014-08-02T13:13:59+02:00,47639
8/2/14,move,walking,2014-08-02T13:13:59+02:00,2014-08-02T13:20:35+02:00,396
8/2/14,place,Place in Darmstadt,2014-08-02T13:20:35+02:00,2014-08-02T13:31:56+02:00,681
8/2/14,move,walking,2014-08-02T13:31:56+02:00,2014-08-02T13:40:10+02:00,494
8/2/14,place,Place in Darmstadt,2014-08-02T13:40:10+02:00,2014-08-02T18:25:41+02:00,17131
8/2/14,move,walking,2014-08-02T18:25:41+02:00,2014-08-02T18:30:14+02:00,273
8/2/14,move,transport,2014-08-02T18:30:14+02:00,2014-08-02T18:40:16+02:00,602
8/2/14,move,walking,2014-08-02T18:40:16+02:00,2014-08-02T18:45:54+02:00,338
8/2/14,move,transport,2014-08-02T18:45:54+02:00,2014-08-02T18:53:14+02:00,440
8/2/14,move,walking,2014-08-02T18:53:15+02:00,2014-08-02T18:54:55+02:00,100
8/2/14,move,walking,2014-08-02T18:54:54+02:00,2014-08-02T18:55:54+02:00,60
8/2/14,place,Place in Darmstadt,2014-08-02T18:55:54+02:00,2014-08-02T21:39:25+02:00,9811
8/2/14,move,walking,2014-08-02T21:39:25+02:00,2014-08-02T22:15:16+02:00,2151
8/2/14,move,transport,2014-08-02T22:15:16+02:00,2014-08-02T22:24:15+02:00,539
8/2/14,move,walking,2014-08-02T22:24:15+02:00,2014-08-02T22:29:56+02:00,341
8/2/14,place,Place in Darmstadt,2014-08-02T22:29:55+02:00,2014-08-03T00:00:00+02:00,5405
