Date,Type,Name,Start,End,Duration
10/30/14,place,Place in Darmstadt,2014-10-30T00:00:00+01:00,2014-10-30T08:35:06+01:00,30906
10/30/14,move,walking,2014-10-30T08:35:06+01:00,2014-10-30T08:36:50+01:00,104
10/30/14,move,transport,2014-10-30T08:36:50+01:00,2014-10-30T08:39:30+01:00,160
10/30/14,move,walking,2014-10-30T08:39:30+01:00,2014-10-30T08:46:27+01:00,417
10/30/14,place,Place in TU Darmstadt / S2,2014-10-30T08:46:27+01:00,2014-10-30T12:11:06+01:00,12279
10/30/14,move,walking,2014-10-30T12:11:06+01:00,2014-10-30T12:19:15+01:00,489
10/30/14,place,Place in Luisenplatz,2014-10-30T12:19:15+01:00,2014-10-30T12:35:04+01:00,949
10/30/14,move,transport,2014-10-30T12:35:04+01:00,2014-10-30T12:37:49+01:00,165
10/30/14,move,walking,2014-10-30T12:37:49+01:00,2014-10-30T12:41:21+01:00,212
10/30/14,place,Place in Darmstadt,2014-10-30T12:41:21+01:00,2014-10-30T12:46:22+01:00,301
10/30/14,move,walking,2014-10-30T12:46:22+01:00,2014-10-30T12:50:52+01:00,270
10/30/14,place,Place in Darmstadt,2014-10-30T12:50:52+01:00,2014-10-30T13:00:13+01:00,561
10/30/14,move,walking,2014-10-30T13:00:13+01:00,2014-10-30T13:05:59+01:00,346
10/30/14,place,Place in Darmstadt,2014-10-30T13:05:59+01:00,2014-10-30T13:39:50+01:00,2031
10/30/14,move,walking,2014-10-30T13:39:50+01:00,2014-10-30T13:43:42+01:00,232
10/30/14,place,Place in Darmstadt,2014-10-30T13:43:43+01:00,2014-10-30T14:56:43+01:00,4380
10/30/14,move,walking,2014-10-30T14:56:43+01:00,2014-10-30T14:59:43+01:00,180
10/30/14,place,Place in Darmstadt,2014-10-30T14:59:44+01:00,2014-10-30T15:11:27+01:00,703
10/30/14,move,transport,2014-10-30T15:11:27+01:00,2014-10-30T15:19:40+01:00,493
10/30/14,move,walking,2014-10-30T15:19:40+01:00,2014-10-30T15:23:16+01:00,216
10/30/14,place,KOM Lab,2014-10-30T15:23:16+01:00,2014-10-30T20:56:01+01:00,19965
10/30/14,place,KOM Lab,2014-10-30T21:06:39+01:00,2014-10-30T21:13:48+01:00,429
10/30/14,move,walking,2014-10-30T21:13:48+01:00,2014-10-30T21:17:25+01:00,217
10/30/14,move,transport,2014-10-30T21:17:26+01:00,2014-10-30T21:24:25+01:00,419
10/30/14,move,walking,2014-10-30T21:24:25+01:00,2014-10-30T21:31:29+01:00,424
10/30/14,place,Home,2014-10-30T21:31:29+01:00,2014-10-31T00:00:00+01:00,8911
