Date,Type,Name,Start,End,Duration
7/16/14,place,Place in Darmstadt,2014-07-16T00:00:00+02:00,2014-07-16T13:14:58+02:00,47698
7/16/14,move,walking,2014-07-16T13:14:58+02:00,2014-07-16T13:19:46+02:00,288
7/16/14,move,transport,2014-07-16T13:19:46+02:00,2014-07-16T13:26:52+02:00,426
7/16/14,move,walking,2014-07-16T13:26:52+02:00,2014-07-16T13:31:25+02:00,273
7/16/14,place,Place in TU Darmstadt,2014-07-16T13:31:25+02:00,2014-07-16T14:39:40+02:00,4095
7/16/14,place,Place in Darmstadt,2014-07-16T17:30:01+02:00,2014-07-16T22:01:49+02:00,16308
7/16/14,move,walking,2014-07-16T22:01:49+02:00,2014-07-16T22:06:41+02:00,292
7/16/14,place,Place in Darmstadt,2014-07-16T22:06:41+02:00,2014-07-16T23:43:05+02:00,5784
7/16/14,move,walking,2014-07-16T23:43:05+02:00,2014-07-16T23:46:12+02:00,187
7/16/14,place,Place in Darmstadt,2014-07-16T23:46:12+02:00,2014-07-17T00:00:00+02:00,828
