Date,Type,Name,Start,End,Duration
8/13/14,place,Place in Darmstadt,2014-08-13T00:00:00+02:00,2014-08-13T08:17:43+02:00,29863
8/13/14,move,walking,2014-08-13T08:17:43+02:00,2014-08-13T08:23:08+02:00,325
8/13/14,move,transport,2014-08-13T08:23:09+02:00,2014-08-13T08:27:43+02:00,274
8/13/14,move,walking,2014-08-13T08:27:42+02:00,2014-08-13T08:34:22+02:00,400
8/13/14,place,Place in Maschinenhaus,2014-08-13T08:34:22+02:00,2014-08-13T11:56:24+02:00,12122
8/13/14,move,walking,2014-08-13T11:56:24+02:00,2014-08-13T12:08:55+02:00,751
8/13/14,move,transport,2014-08-13T12:08:54+02:00,2014-08-13T12:13:25+02:00,271
8/13/14,move,walking,2014-08-13T12:13:25+02:00,2014-08-13T12:18:00+02:00,275
8/13/14,place,Place in Darmstadt,2014-08-13T12:18:00+02:00,2014-08-13T16:21:32+02:00,14612
8/13/14,move,walking,2014-08-13T16:21:32+02:00,2014-08-13T16:26:35+02:00,303
8/13/14,place,Place in Darmstadt,2014-08-13T16:26:35+02:00,2014-08-13T17:49:14+02:00,4959
8/13/14,move,walking,2014-08-13T17:49:14+02:00,2014-08-13T17:52:46+02:00,212
8/13/14,place,Place in Darmstadt,2014-08-13T17:52:47+02:00,2014-08-13T21:18:56+02:00,12369
8/13/14,move,walking,2014-08-13T21:18:56+02:00,2014-08-13T21:21:58+02:00,182
8/13/14,place,Volleyball field of Karlshof,2014-08-13T21:21:59+02:00,2014-08-13T21:35:23+02:00,804
8/13/14,move,transport,2014-08-13T21:35:23+02:00,2014-08-13T21:41:07+02:00,344
8/13/14,move,walking,2014-08-13T21:41:07+02:00,2014-08-13T21:44:01+02:00,174
8/13/14,place,Place in Darmstadt,2014-08-13T21:44:01+02:00,2014-08-13T21:54:15+02:00,614
8/13/14,move,walking,2014-08-13T21:54:15+02:00,2014-08-13T22:22:23+02:00,1688
8/13/14,place,Place in Darmstadt,2014-08-13T22:22:23+02:00,2014-08-13T23:07:06+02:00,2683
8/13/14,move,walking,2014-08-13T23:07:06+02:00,2014-08-13T23:11:19+02:00,253
8/13/14,move,transport,2014-08-13T23:11:18+02:00,2014-08-13T23:18:59+02:00,461
8/13/14,move,walking,2014-08-13T23:18:59+02:00,2014-08-13T23:23:30+02:00,271
8/13/14,place,Place in Darmstadt,2014-08-13T23:23:31+02:00,2014-08-13T23:37:18+02:00,827
8/13/14,move,transport,2014-08-13T23:37:18+02:00,2014-08-13T23:42:45+02:00,327
8/13/14,move,walking,2014-08-13T23:42:45+02:00,2014-08-13T23:47:43+02:00,298
8/13/14,place,Place in Darmstadt,2014-08-13T23:47:43+02:00,2014-08-14T00:00:00+02:00,737
