Date,Type,Name,Start,End,Duration
9/8/14,place,Home,2014-09-08T00:00:00+02:00,2014-09-08T08:58:50+02:00,32330
9/8/14,move,walking,2014-09-08T08:58:50+02:00,2014-09-08T09:04:31+02:00,341
9/8/14,place,H Karlshof,2014-09-08T09:04:30+02:00,2014-09-08T09:29:36+02:00,1506
9/8/14,move,walking,2014-09-08T09:29:36+02:00,2014-09-08T09:32:01+02:00,145
9/8/14,move,cycling,2014-09-08T09:32:01+02:00,2014-09-08T09:48:10+02:00,969
9/8/14,place,Consetto,2014-09-08T09:48:10+02:00,2014-09-08T13:58:34+02:00,15024
9/8/14,move,cycling,2014-09-08T13:58:34+02:00,2014-09-08T14:18:16+02:00,1182
9/8/14,place,Home,2014-09-08T14:18:15+02:00,2014-09-08T18:02:02+02:00,13427
9/8/14,move,cycling,2014-09-08T18:02:02+02:00,2014-09-08T18:04:55+02:00,173
9/8/14,place,Place in Bürgerpark Nord,2014-09-08T18:04:55+02:00,2014-09-08T20:20:28+02:00,8133
9/8/14,move,transport,2014-09-08T20:20:28+02:00,2014-09-08T20:26:05+02:00,337
9/8/14,place,Home,2014-09-08T20:26:05+02:00,2014-09-09T00:00:00+02:00,12835
