Date,Type,Name,Start,End,Duration
7/5/14,move,walking,2014-07-05T00:00:00+02:00,2014-07-05T00:00:49+02:00,49
7/5/14,place,Place in Darmstadt,2014-07-05T00:00:48+02:00,2014-07-05T11:02:47+02:00,39719
7/5/14,move,cycling,2014-07-05T11:02:47+02:00,2014-07-05T11:09:05+02:00,378
7/5/14,place,Place in TU Darmstadt / S2,2014-07-05T11:09:05+02:00,2014-07-05T11:20:01+02:00,656
7/5/14,move,cycling,2014-07-05T11:20:01+02:00,2014-07-05T11:27:30+02:00,449
7/5/14,place,Place in Darmstadt,2014-07-05T11:27:30+02:00,2014-07-05T11:36:32+02:00,542
7/5/14,move,cycling,2014-07-05T11:36:32+02:00,2014-07-05T11:44:13+02:00,461
7/5/14,place,Place in TU Darmstadt / S2,2014-07-05T11:44:13+02:00,2014-07-05T17:29:14+02:00,20701
7/5/14,move,cycling,2014-07-05T17:29:14+02:00,2014-07-05T17:36:39+02:00,445
7/5/14,place,Place in Darmstadt,2014-07-05T17:36:40+02:00,2014-07-06T00:00:00+02:00,23000
