Date,Type,Name,Start,End,Duration
7/8/14,move,walking,2014-07-08T00:00:00+02:00,2014-07-08T00:07:31+02:00,451
7/8/14,place,Place in Luisencenter,2014-07-08T00:07:31+02:00,2014-07-08T00:10:58+02:00,207
7/8/14,move,walking,2014-07-08T00:10:58+02:00,2014-07-08T00:14:37+02:00,219
7/8/14,move,transport,2014-07-08T00:14:37+02:00,2014-07-08T00:23:36+02:00,539
7/8/14,move,walking,2014-07-08T00:23:35+02:00,2014-07-08T00:35:20+02:00,705
7/8/14,place,Place in Darmstadt,2014-07-08T00:35:21+02:00,2014-07-08T08:28:13+02:00,28372
7/8/14,move,walking,2014-07-08T08:28:13+02:00,2014-07-08T08:34:14+02:00,361
7/8/14,place,Place in Darmstadt,2014-07-08T08:34:14+02:00,2014-07-08T08:40:18+02:00,364
7/8/14,move,transport,2014-07-08T08:40:18+02:00,2014-07-08T08:42:19+02:00,121
7/8/14,move,walking,2014-07-08T08:42:19+02:00,2014-07-08T08:49:59+02:00,460
7/8/14,place,Place in TU Darmstadt / S1,2014-07-08T08:49:58+02:00,2014-07-08T12:47:14+02:00,14236
7/8/14,move,walking,2014-07-08T12:47:14+02:00,2014-07-08T12:51:46+02:00,272
7/8/14,move,transport,2014-07-08T12:51:46+02:00,2014-07-08T12:58:44+02:00,418
7/8/14,move,walking,2014-07-08T12:58:44+02:00,2014-07-08T13:04:21+02:00,337
7/8/14,place,Place in Darmstadt,2014-07-08T13:04:20+02:00,2014-07-08T19:32:27+02:00,23287
7/8/14,move,walking,2014-07-08T19:32:27+02:00,2014-07-08T19:36:34+02:00,247
7/8/14,place,Place in Darmstadt,2014-07-08T19:36:34+02:00,2014-07-08T19:41:11+02:00,277
7/8/14,move,walking,2014-07-08T19:41:11+02:00,2014-07-08T19:44:44+02:00,213
7/8/14,place,Place in Darmstadt,2014-07-08T19:44:45+02:00,2014-07-08T22:01:19+02:00,8194
7/8/14,move,walking,2014-07-08T22:01:19+02:00,2014-07-08T22:06:05+02:00,286
7/8/14,place,Place in Darmstadt,2014-07-08T22:06:05+02:00,2014-07-08T23:53:06+02:00,6421
7/8/14,move,walking,2014-07-08T23:53:06+02:00,2014-07-08T23:57:02+02:00,236
7/8/14,place,Place in Darmstadt,2014-07-08T23:57:02+02:00,2014-07-09T00:00:00+02:00,178
