Date,Type,Name,Start,End,Duration
9/23/14,place,Place in Darmstadt,2014-09-23T00:00:00+02:00,2014-09-23T00:51:03+02:00,3063
9/23/14,move,walking,2014-09-23T00:51:03+02:00,2014-09-23T00:54:03+02:00,180
9/23/14,place,Home,2014-09-23T00:54:04+02:00,2014-09-23T10:07:03+02:00,33179
9/23/14,move,cycling,2014-09-23T10:07:03+02:00,2014-09-23T10:12:44+02:00,341
9/23/14,place,KOM Lab,2014-09-23T10:12:44+02:00,2014-09-23T10:49:13+02:00,2189
9/23/14,move,cycling,2014-09-23T10:49:13+02:00,2014-09-23T10:55:23+02:00,370
9/23/14,place,Home,2014-09-23T10:55:23+02:00,2014-09-23T14:40:08+02:00,13485
9/23/14,move,walking,2014-09-23T14:40:08+02:00,2014-09-23T14:42:51+02:00,163
9/23/14,place,Place in Studentenwohnheim Karlshof,2014-09-23T14:42:51+02:00,2014-09-23T14:58:49+02:00,958
9/23/14,move,walking,2014-09-23T14:58:49+02:00,2014-09-23T15:02:18+02:00,209
9/23/14,place,Home,2014-09-23T15:02:17+02:00,2014-09-23T15:24:31+02:00,1334
9/23/14,move,walking,2014-09-23T15:24:31+02:00,2014-09-23T15:27:12+02:00,161
9/23/14,place,Place in Studentenwohnheim Karlshof,2014-09-23T15:27:12+02:00,2014-09-23T15:39:00+02:00,708
9/23/14,move,walking,2014-09-23T15:39:00+02:00,2014-09-23T15:42:39+02:00,219
9/23/14,place,Home,2014-09-23T15:42:39+02:00,2014-09-23T18:55:11+02:00,11552
9/23/14,move,walking,2014-09-23T18:55:11+02:00,2014-09-23T18:59:46+02:00,275
9/23/14,move,transport,2014-09-23T18:59:46+02:00,2014-09-23T19:10:19+02:00,633
9/23/14,move,walking,2014-09-23T19:10:19+02:00,2014-09-23T19:15:55+02:00,336
9/23/14,place,Place in TU Darmstadt / S1,2014-09-23T19:15:54+02:00,2014-09-23T21:33:54+02:00,8280
9/23/14,move,walking,2014-09-23T21:33:54+02:00,2014-09-23T22:00:21+02:00,1587
9/23/14,place,Home,2014-09-23T22:00:21+02:00,2014-09-24T00:00:00+02:00,7179
