Date,Type,Name,Start,End,Duration
8/7/14,place,Place in Darmstadt,2014-08-07T00:00:00+02:00,2014-08-07T08:32:36+02:00,30756
8/7/14,move,walking,2014-08-07T08:32:36+02:00,2014-08-07T08:36:05+02:00,209
8/7/14,move,transport,2014-08-07T08:36:05+02:00,2014-08-07T08:42:24+02:00,379
8/7/14,move,walking,2014-08-07T08:42:24+02:00,2014-08-07T08:48:52+02:00,388
8/7/14,place,Place in TU Darmstadt,2014-08-07T08:48:51+02:00,2014-08-07T09:32:36+02:00,2625
8/7/14,move,transport,2014-08-07T09:32:36+02:00,2014-08-07T09:39:04+02:00,388
8/7/14,move,walking,2014-08-07T09:39:05+02:00,2014-08-07T09:45:10+02:00,365
8/7/14,place,Place in Darmstadt,2014-08-07T09:45:10+02:00,2014-08-07T15:58:24+02:00,22394
8/7/14,move,walking,2014-08-07T15:58:24+02:00,2014-08-07T16:05:40+02:00,436
8/7/14,place,Place in Darmstadt,2014-08-07T16:05:40+02:00,2014-08-07T16:12:49+02:00,429
8/7/14,move,transport,2014-08-07T16:12:49+02:00,2014-08-07T16:16:59+02:00,250
8/7/14,move,walking,2014-08-07T16:16:59+02:00,2014-08-07T16:25:57+02:00,538
8/7/14,place,Place in Darmstadt,2014-08-07T16:25:57+02:00,2014-08-07T16:35:56+02:00,599
8/7/14,place,Place in Darmstadt,2014-08-07T16:35:56+02:00,2014-08-07T16:46:54+02:00,658
8/7/14,move,transport,2014-08-07T16:46:54+02:00,2014-08-07T16:52:21+02:00,327
8/7/14,move,walking,2014-08-07T16:52:21+02:00,2014-08-07T16:58:18+02:00,357
8/7/14,place,Place in Darmstadt,2014-08-07T16:58:18+02:00,2014-08-07T21:37:04+02:00,16726
8/7/14,move,walking,2014-08-07T21:37:04+02:00,2014-08-07T21:43:34+02:00,390
8/7/14,place,Place in Darmstadt,2014-08-07T21:43:34+02:00,2014-08-07T23:50:39+02:00,7625
8/7/14,move,walking,2014-08-07T23:50:39+02:00,2014-08-07T23:54:19+02:00,220
8/7/14,place,Place in Darmstadt,2014-08-07T23:54:18+02:00,2014-08-08T00:00:00+02:00,342
