Date,Type,Name,Start,End,Duration
9/6/14,place,Home,2014-09-06T00:00:00+02:00,2014-09-06T09:11:15+02:00,33075
9/6/14,move,walking,2014-09-06T09:11:15+02:00,2014-09-06T09:16:29+02:00,314
9/6/14,move,transport,2014-09-06T09:16:29+02:00,2014-09-06T09:21:49+02:00,320
9/6/14,move,walking,2014-09-06T09:21:49+02:00,2014-09-06T09:26:26+02:00,277
9/6/14,place,Place in Universitäts- und Landesbibliothek,2014-09-06T09:26:26+02:00,2014-09-06T09:38:52+02:00,746
9/6/14,move,transport,2014-09-06T09:38:52+02:00,2014-09-06T10:07:06+02:00,1694
9/6/14,move,walking,2014-09-06T10:07:06+02:00,2014-09-06T10:21:59+02:00,893
9/6/14,place,Place in Rüsselsheim,2014-09-06T10:21:59+02:00,2014-09-06T14:20:27+02:00,14308
9/6/14,move,walking,2014-09-06T14:20:27+02:00,2014-09-06T14:30:42+02:00,615
9/6/14,move,transport,2014-09-06T14:30:42+02:00,2014-09-06T15:10:03+02:00,2361
9/6/14,move,walking,2014-09-06T15:10:02+02:00,2014-09-06T15:18:19+02:00,497
9/6/14,place,Home,2014-09-06T15:18:19+02:00,2014-09-06T19:14:24+02:00,14165
9/6/14,move,transport,2014-09-06T19:14:24+02:00,2014-09-06T19:14:56+02:00,32
9/6/14,place,Place in Darmstadt,2014-09-06T19:14:56+02:00,2014-09-06T19:26:13+02:00,677
9/6/14,move,transport,2014-09-06T19:26:13+02:00,2014-09-06T19:28:17+02:00,124
9/6/14,place,Home,2014-09-06T19:28:17+02:00,2014-09-06T21:01:13+02:00,5576
9/6/14,move,walking,2014-09-06T21:01:13+02:00,2014-09-06T21:04:13+02:00,180
9/6/14,move,transport,2014-09-06T21:04:13+02:00,2014-09-06T21:27:55+02:00,1422
9/6/14,move,walking,2014-09-06T21:27:55+02:00,2014-09-06T21:32:54+02:00,299
9/6/14,place,Place in Darmstadt,2014-09-06T21:32:55+02:00,2014-09-06T23:32:30+02:00,7175
9/6/14,move,walking,2014-09-06T23:32:30+02:00,2014-09-06T23:40:36+02:00,486
9/6/14,place,Place in Darmstadt,2014-09-06T23:40:36+02:00,2014-09-07T00:00:00+02:00,1164
