Date,Type,Name,Start,End,Duration
9/24/14,place,Home,2014-09-24T00:00:00+02:00,2014-09-24T10:18:31+02:00,37111
9/24/14,move,walking,2014-09-24T10:18:31+02:00,2014-09-24T10:36:46+02:00,1095
9/24/14,place,Place in Maschinenhaus,2014-09-24T10:36:47+02:00,2014-09-24T16:42:36+02:00,21949
9/24/14,move,walking,2014-09-24T16:42:36+02:00,2014-09-24T16:47:39+02:00,303
9/24/14,place,Place in Maschinenhaus,2014-09-24T16:47:40+02:00,2014-09-24T17:19:42+02:00,1922
9/24/14,move,walking,2014-09-24T17:19:42+02:00,2014-09-24T17:31:19+02:00,697
9/24/14,place,Place in Darmstadt,2014-09-24T17:31:19+02:00,2014-09-24T17:40:12+02:00,533
9/24/14,move,walking,2014-09-24T17:40:12+02:00,2014-09-24T17:45:48+02:00,336
9/24/14,place,Home,2014-09-24T17:45:48+02:00,2014-09-24T18:02:13+02:00,985
9/24/14,move,walking,2014-09-24T18:02:13+02:00,2014-09-24T18:05:51+02:00,218
9/24/14,place,Place in Studentenwohnheim Karlshof,2014-09-24T18:05:51+02:00,2014-09-24T19:04:36+02:00,3525
9/24/14,move,walking,2014-09-24T19:04:36+02:00,2014-09-24T19:07:46+02:00,190
9/24/14,place,Home,2014-09-24T19:07:46+02:00,2014-09-25T00:00:00+02:00,17534
