Date,Type,Name,Start,End,Duration
9/9/14,place,Home,2014-09-09T00:00:00+02:00,2014-09-09T08:27:07+02:00,30427
9/9/14,move,walking,2014-09-09T08:27:07+02:00,2014-09-09T08:34:37+02:00,450
9/9/14,move,transport,2014-09-09T08:34:37+02:00,2014-09-09T08:49:14+02:00,877
9/9/14,place,Place in Luisenplatz,2014-09-09T08:49:14+02:00,2014-09-09T08:58:12+02:00,538
9/9/14,move,walking,2014-09-09T08:58:12+02:00,2014-09-09T09:07:20+02:00,548
9/9/14,place,Consetto,2014-09-09T09:07:20+02:00,2014-09-09T17:15:06+02:00,29266
9/9/14,move,walking,2014-09-09T17:15:06+02:00,2014-09-09T17:24:52+02:00,586
9/9/14,move,transport,2014-09-09T17:24:53+02:00,2014-09-09T17:35:02+02:00,609
9/9/14,move,walking,2014-09-09T17:35:01+02:00,2014-09-09T17:41:43+02:00,402
9/9/14,move,transport,2014-09-09T17:41:44+02:00,2014-09-09T18:03:12+02:00,1288
9/9/14,move,walking,2014-09-09T18:03:11+02:00,2014-09-09T18:09:21+02:00,370
9/9/14,place,Place in Darmstadt,2014-09-09T18:09:22+02:00,2014-09-09T18:54:17+02:00,2695
9/9/14,move,walking,2014-09-09T18:54:17+02:00,2014-09-09T18:57:29+02:00,192
9/9/14,place,Home,2014-09-09T18:57:29+02:00,2014-09-10T00:00:00+02:00,18151
