Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
8/28/14,walking,walking,2014-08-28T00:29:21+02:00,2014-08-28T00:29:52+02:00,31,0.016,30,0
8/28/14,walking,walking,2014-08-28T08:36:35+02:00,2014-08-28T08:37:13+02:00,38,0.026,51,0
8/28/14,walking,walking,2014-08-28T08:43:57+02:00,2014-08-28T08:51:14+02:00,437,0.358,538,0
8/28/14,transport,transport,2014-08-28T08:51:15+02:00,2014-08-28T08:57:46+02:00,391,0.879,0,0
8/28/14,walking,walking,2014-08-28T08:57:46+02:00,2014-08-28T09:03:12+02:00,326,0.528,584,0
8/28/14,walking,walking,2014-08-28T10:06:08+02:00,2014-08-28T10:12:35+02:00,387,0.358,671,0
8/28/14,transport,transport,2014-08-28T10:12:35+02:00,2014-08-28T10:22:40+02:00,605,2.403,0,0
8/28/14,walking,walking,2014-08-28T10:22:40+02:00,2014-08-28T10:31:41+02:00,541,0.947,917,0
8/28/14,walking,walking,2014-08-28T10:31:41+02:00,2014-08-28T10:31:53+02:00,12,0.008,16,0
8/28/14,walking,walking,2014-08-28T13:30:35+02:00,2014-08-28T13:30:43+02:00,8,0.005,10,0
8/28/14,walking,walking,2014-08-28T13:30:42+02:00,2014-08-28T13:40:44+02:00,602,0.710,959,0
8/28/14,transport,transport,2014-08-28T13:40:44+02:00,2014-08-28T13:48:44+02:00,480,2.072,0,0
8/28/14,walking,walking,2014-08-28T13:48:44+02:00,2014-08-28T13:56:00+02:00,436,0.518,669,0
8/28/14,walking,walking,2014-08-28T13:57:14+02:00,2014-08-28T13:57:44+02:00,30,0.015,20,0
8/28/14,walking,walking,2014-08-28T14:32:39+02:00,2014-08-28T14:37:32+02:00,293,0.370,494,0
8/28/14,transport,transport,2014-08-28T14:44:09+02:00,2014-08-28T14:48:03+02:00,234,1.045,0,0
8/28/14,walking,walking,2014-08-28T14:48:03+02:00,2014-08-28T14:54:08+02:00,365,0.466,667,0
8/28/14,walking,walking,2014-08-28T14:54:08+02:00,2014-08-28T14:54:17+02:00,9,0.006,12,0
8/28/14,walking,walking,2014-08-28T15:23:49+02:00,2014-08-28T15:23:50+02:00,1,0.001,1,0
8/28/14,walking,walking,2014-08-28T18:03:49+02:00,2014-08-28T18:09:40+02:00,351,0.374,499,0
8/28/14,cycling,cycling,2014-08-28T18:31:42+02:00,2014-08-28T18:53:46+02:00,1324,4.699,0,0
8/28/14,walking,walking,2014-08-28T18:54:17+02:00,2014-08-28T18:54:51+02:00,34,0.023,45,0
8/28/14,walking,walking,2014-08-28T19:05:14+02:00,2014-08-28T19:05:46+02:00,32,0.023,46,0
8/28/14,walking,walking,2014-08-28T20:15:49+02:00,2014-08-28T20:16:52+02:00,63,0.042,84,0
8/28/14,walking,walking,2014-08-28T21:19:23+02:00,2014-08-28T21:19:44+02:00,21,0.011,22,0
8/28/14,walking,walking,2014-08-28T22:06:59+02:00,2014-08-28T22:07:29+02:00,30,0.020,40,0
8/28/14,walking,walking,2014-08-28T23:31:59+02:00,2014-08-28T23:32:16+02:00,17,0.011,22,0
8/29/14,walking,walking,2014-08-29T00:03:37+02:00,2014-08-29T00:11:07+02:00,450,0.263,526,0
8/29/14,walking,walking,2014-08-29T00:13:51+02:00,2014-08-29T00:13:56+02:00,5,0.003,6,0
8/29/14,walking,walking,2014-08-29T00:13:56+02:00,2014-08-29T00:19:13+02:00,317,0.203,407,0
8/29/14,walking,walking,2014-08-29T00:22:09+02:00,2014-08-29T00:22:40+02:00,31,0.018,36,0
8/29/14,walking,walking,2014-08-29T01:57:52+02:00,2014-08-29T01:58:09+02:00,17,0.009,18,0
8/29/14,walking,walking,2014-08-29T10:29:59+02:00,2014-08-29T10:30:21+02:00,22,0.015,29,0
8/29/14,walking,walking,2014-08-29T10:31:24+02:00,2014-08-29T10:35:59+02:00,275,0.360,497,0
8/29/14,walking,walking,2014-08-29T10:46:58+02:00,2014-08-29T10:47:04+02:00,6,0.004,8,0
8/29/14,transport,transport,2014-08-29T10:50:49+02:00,2014-08-29T10:56:57+02:00,368,1.459,0,0
8/29/14,walking,walking,2014-08-29T10:56:56+02:00,2014-08-29T10:59:21+02:00,145,0.274,263,0
8/29/14,walking,walking,2014-08-29T10:59:21+02:00,2014-08-29T10:59:43+02:00,22,0.015,29,0
8/29/14,walking,walking,2014-08-29T11:08:43+02:00,2014-08-29T11:15:38+02:00,415,0.471,628,0
8/29/14,walking,walking,2014-08-29T12:00:00+02:00,2014-08-29T12:04:49+02:00,289,0.356,474,0
8/29/14,transport,transport,2014-08-29T12:05:19+02:00,2014-08-29T12:09:27+02:00,248,1.298,0,0
8/29/14,walking,walking,2014-08-29T12:09:27+02:00,2014-08-29T12:14:35+02:00,308,0.644,537,0
8/29/14,walking,walking,2014-08-29T12:14:35+02:00,2014-08-29T12:14:40+02:00,5,0.003,7,0
8/29/14,walking,walking,2014-08-29T14:21:19+02:00,2014-08-29T14:21:49+02:00,30,0.015,30,0
8/29/14,walking,walking,2014-08-29T16:39:27+02:00,2014-08-29T16:39:47+02:00,20,0.014,27,0
8/29/14,walking,walking,2014-08-29T17:00:52+02:00,2014-08-29T17:05:11+02:00,259,0.333,444,0
8/29/14,walking,walking,2014-08-29T18:42:45+02:00,2014-08-29T18:43:07+02:00,22,0.011,16,0
8/29/14,walking,walking,2014-08-29T20:10:08+02:00,2014-08-29T20:10:46+02:00,38,0.022,43,0
8/29/14,walking,walking,2014-08-29T21:02:39+02:00,2014-08-29T21:02:41+02:00,2,0.001,2,0
8/29/14,walking,walking,2014-08-29T22:42:48+02:00,2014-08-29T22:43:21+02:00,33,0.017,24,0
8/29/14,walking,walking,2014-08-29T23:02:24+02:00,2014-08-29T23:02:56+02:00,32,0.017,33,0
8/30/14,walking,walking,2014-08-30T00:05:42+02:00,2014-08-30T00:05:44+02:00,2,0.002,3,0
8/30/14,walking,walking,2014-08-30T07:49:01+02:00,2014-08-30T07:49:29+02:00,28,0.014,28,0
8/30/14,walking,walking,2014-08-30T10:37:50+02:00,2014-08-30T10:37:52+02:00,2,0.001,2,0
8/30/14,walking,walking,2014-08-30T11:29:55+02:00,2014-08-30T11:29:57+02:00,2,0.002,3,0
8/30/14,walking,walking,2014-08-30T12:31:13+02:00,2014-08-30T12:33:23+02:00,130,0.138,184,0
8/30/14,walking,walking,2014-08-30T13:02:52+02:00,2014-08-30T13:07:52+02:00,300,0.301,401,0
8/30/14,walking,walking,2014-08-30T14:52:16+02:00,2014-08-30T14:52:18+02:00,2,0.002,3,0
8/30/14,walking,walking,2014-08-30T15:18:01+02:00,2014-08-30T15:18:33+02:00,32,0.017,33,0
8/30/14,walking,walking,2014-08-30T18:06:44+02:00,2014-08-30T18:06:46+02:00,2,0.002,3,0
8/30/14,walking,walking,2014-08-30T19:30:06+02:00,2014-08-30T19:30:23+02:00,17,0.011,22,0
8/30/14,walking,walking,2014-08-30T20:10:13+02:00,2014-08-30T20:14:26+02:00,253,0.253,337,0
8/30/14,walking,walking,2014-08-30T21:00:03+02:00,2014-08-30T21:00:57+02:00,54,0.043,85,0
8/30/14,walking,walking,2014-08-30T23:57:25+02:00,2014-08-30T23:57:26+02:00,1,0.001,1,0
8/31/14,walking,walking,2014-08-31T00:27:07+02:00,2014-08-31T00:27:12+02:00,5,0.004,7,0
8/31/14,walking,walking,2014-08-31T10:09:08+02:00,2014-08-31T10:09:44+02:00,36,0.024,49,0
8/31/14,walking,walking,2014-08-31T12:35:54+02:00,2014-08-31T12:35:55+02:00,1,0.001,1,0
8/31/14,walking,walking,2014-08-31T14:55:44+02:00,2014-08-31T14:55:45+02:00,1,0.001,1,0
8/31/14,walking,walking,2014-08-31T15:00:06+02:00,2014-08-31T15:00:11+02:00,5,0.004,7,0
8/31/14,walking,walking,2014-08-31T17:04:30+02:00,2014-08-31T17:05:19+02:00,49,0.033,65,0
8/31/14,walking,walking,2014-08-31T19:28:46+02:00,2014-08-31T19:29:42+02:00,56,0.039,78,0
8/31/14,cycling,cycling,2014-08-31T19:31:34+02:00,2014-08-31T20:08:11+02:00,2197,8.284,0,0
8/31/14,walking,walking,2014-08-31T20:08:27+02:00,2014-08-31T20:14:44+02:00,377,0.399,532,0
8/31/14,walking,walking,2014-08-31T21:16:31+02:00,2014-08-31T21:16:34+02:00,3,0.002,4,0
8/31/14,walking,walking,2014-08-31T23:41:45+02:00,2014-08-31T23:42:15+02:00,30,0.015,30,0
